지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),지면온도(°C)
155,2017-01-17 13:00,4.6,,.9,340,28,.8,1.54,,,2.9
155,2017-01-17 14:00,5.5,,1.1,360,27,0,1.08,,,3.8
155,2017-01-17 15:00,5.9,,1.4,20,30,0,.84,,,3.6
155,2017-01-17 16:00,6.1,,.7,20,29,0,.66,,,3.8
155,2017-01-17 17:00,5.9,,.4,0,31,0,.33,,,2.5
155,2017-01-17 18:00,4.9,,1,270,33,0,.09,,,.6
155,2017-01-17 19:00,3.6,,.3,0,38,,,,,.1
155,2017-01-17 20:00,3.1,,.4,0,39,,,,,-.1
155,2017-01-17 21:00,1.9,,0,0,50,,,,,-.5
155,2017-01-17 22:00,1.9,,.9,270,54,,,,,-.8
155,2017-01-17 23:00,1.6,,1.2,290,57,,,,,-1.1
155,2017-01-18 00:00,.6,,.9,340,59,,,,,-1.4
155,2017-01-18 01:00,.1,,.1,0,60,,,,,-1.7
155,2017-01-18 02:00,-.3,,.6,320,59,,,,,-1.7
155,2017-01-18 03:00,.6,,1.6,360,46,,,,,-1.8
155,2017-01-18 04:00,-.4,,.3,0,50,,,,,-2
155,2017-01-18 05:00,.7,,.4,0,44,,,,,-1.2
155,2017-01-18 06:00,2,,2.4,320,40,,,,,-.8
155,2017-01-18 07:00,1.8,,2.1,180,47,,,,,-.8
155,2017-01-18 08:00,1.5,,3.2,360,51,0,.07,,,-.9
155,2017-01-18 09:00,2.1,,1.9,50,51,0,.3,,,-.6
155,2017-01-18 10:00,2.6,,4.1,20,48,.5,.63,,,-.4
155,2017-01-18 11:00,4.6,,2.2,180,41,.7,1.17,,,.9
155,2017-01-18 12:00,6.4,,1.6,70,35,1,1.84,,,7
155,2017-01-18 13:00,6,,3.2,50,38,1,2.03,,,8.2
155,2017-01-18 14:00,6.5,,4.7,50,34,1,1.68,,,6.7
155,2017-01-18 15:00,7.1,,2.8,50,27,1,1.62,,,5.7
155,2017-01-18 16:00,6.6,,2.6,50,30,.1,.74,,,5
155,2017-01-18 17:00,6,,2.9,50,33,0,.28,,,3
155,2017-01-18 18:00,5.6,,1,160,33,0,.08,,,1.9
155,2017-01-18 19:00,4.8,,1.1,140,36,,,,,.9
155,2017-01-18 20:00,4.6,,1.2,90,38,,,,,.9
155,2017-01-18 21:00,4.2,,1.5,180,42,,,,,.4
155,2017-01-18 22:00,3.3,,1.1,180,46,,,,,-.7
155,2017-01-18 23:00,3.3,,1.8,230,48,,,,,0
155,2017-01-19 00:00,3,,2,360,49,,,,,-.1
155,2017-01-19 01:00,2.2,,1.8,340,53,,,,,-.2
155,2017-01-19 02:00,1.8,,1.8,340,57,,,,,-.4
155,2017-01-19 03:00,.9,,1.1,200,59,,,,,-.6
155,2017-01-19 04:00,.7,,1.5,360,59,,,,,-.9
155,2017-01-19 05:00,.1,,1.5,360,61,,,,,-1.1
155,2017-01-19 06:00,0,,1.2,360,62,,,,,-1.3
155,2017-01-19 07:00,.1,,1.7,20,61,,,,,-1.4
155,2017-01-19 08:00,-.3,,1.7,20,61,0,.07,,,-1.4
155,2017-01-19 09:00,.5,,.5,110,60,.1,.3,,,-.8
155,2017-01-19 10:00,2.1,,2,50,51,.9,.93,,,-.2
155,2017-01-19 11:00,2.1,,4.4,50,55,.7,1.24,,,2.3
155,2017-01-19 12:00,4.1,,2,20,47,1,1.55,,,6.8
155,2017-01-19 13:00,5.5,,2.1,50,45,1,1.74,,,8.8
155,2017-01-19 14:00,6.5,,1.5,50,44,1,1.58,,,9
155,2017-01-19 15:00,7.8,,1.2,70,48,1,1.47,,,7.2
155,2017-01-19 16:00,7.7,,1.6,110,30,1,1.17,,,5.6
155,2017-01-19 17:00,6.2,,1.1,180,36,.6,.49,,,2.8
155,2017-01-19 18:00,4.2,,0,0,39,0,.08,,,.8
155,2017-01-19 19:00,3.3,,.5,250,41,,,,,.6
155,2017-01-19 20:00,2.7,,.5,50,53,,,,,.2
155,2017-01-19 21:00,2.5,,0,0,50,,,,,0
155,2017-01-19 22:00,2.1,,.3,0,56,,,,,-.2
155,2017-01-19 23:00,1.2,,.4,0,50,,,,,-.5
155,2017-01-20 00:00,.2,,.7,200,56,,,,,-.9
155,2017-01-20 01:00,.1,,.8,140,58,,,,,-1.3
155,2017-01-20 02:00,-.3,,.5,270,53,,,,,-1.5
155,2017-01-20 03:00,.6,,.8,50,54,,,,,-1.4
155,2017-01-20 04:00,.3,,.4,0,53,,,,,-1
155,2017-01-20 05:00,2.3,,2,250,61,,,,,-1.1
155,2017-01-20 06:00,1.2,0,.5,180,60,,,,,-.8
155,2017-01-20 07:00,.8,,.2,0,65,,,,,-1.2
155,2017-01-20 08:00,1.4,,2.3,250,63,0,.05,,,-.7
155,2017-01-20 09:00,2.1,0,3.6,290,53,.6,.42,.5,.5,-.5
155,2017-01-20 10:00,2.6,,4.2,290,44,1,1.13,.2,,.1
155,2017-01-20 11:00,3.2,,3,290,43,1,1.63,,,4.7
155,2017-01-20 12:00,3.4,,3.4,270,39,1,1.84,,,7.3
155,2017-01-20 13:00,3.4,,2.7,270,41,.9,1.84,,,7.5
155,2017-01-20 14:00,3.2,,4.1,290,35,1,1.81,,,6.8
155,2017-01-20 15:00,2.6,,4,290,36,1,1.56,,,4.5
155,2017-01-20 16:00,1.9,,4.9,250,35,1,1.06,,,2.6
155,2017-01-20 17:00,1.3,,3.4,270,34,.6,.49,,,.7
155,2017-01-20 18:00,.4,,2.8,50,37,0,.1,,,.1
155,2017-01-20 19:00,-.8,,2.2,70,41,,,,,-.5
155,2017-01-20 20:00,-1.3,,2,90,43,,,,,-1.1
155,2017-01-20 21:00,-1.6,,3.4,50,46,,,,,-1.7
155,2017-01-20 22:00,-2.2,,2.4,340,48,,,,,-2
155,2017-01-20 23:00,-2.4,,1.9,20,49,,,,,-2.5
155,2017-01-21 00:00,-2.9,,1.7,360,54,,,,,-2.6
155,2017-01-21 01:00,-3.1,,.7,270,50,,,,,-2.9
155,2017-01-21 02:00,-3.2,,1.6,340,55,,,,,-2.9
155,2017-01-21 03:00,-3.9,,3.6,50,57,,,,,-2.9
155,2017-01-21 04:00,-3.8,,4.1,340,58,,,,,-2.9
155,2017-01-21 05:00,-4.2,,1.5,270,58,,,,,-3.2
155,2017-01-21 06:00,-4.7,,1.7,200,58,,,,,-3.3
155,2017-01-21 07:00,-4.8,,2.6,20,63,,,,,-3.3
155,2017-01-21 08:00,-4.8,,3,360,63,.2,.08,,,-3.1
155,2017-01-21 09:00,-4,,4.9,20,60,1,.58,,,-1.5
155,2017-01-21 10:00,-2.9,,4.5,20,52,1,1.26,,,-.3
155,2017-01-21 11:00,-2.3,,4.5,20,53,1,1.49,,,.2
155,2017-01-21 12:00,-.1,,2.9,50,46,1,1.89,,,2
155,2017-01-21 13:00,1.3,,2.8,50,42,.9,1.88,,,2.6
155,2017-01-21 14:00,1.9,,3.3,20,36,.9,1.8,,,4.7
155,2017-01-21 15:00,1.9,,2.6,50,35,.1,1.12,,,3.9
155,2017-01-21 16:00,2,,1.9,50,36,1,1.09,,,3
155,2017-01-21 17:00,1.7,,.4,0,35,.5,.43,,,.5
155,2017-01-21 18:00,1.1,,.4,0,37,0,.09,,,-.3
155,2017-01-21 19:00,.1,,1,250,44,,,,,-.8
155,2017-01-21 20:00,0,,1.3,250,50,,,,,-1.4
155,2017-01-21 21:00,-.1,,1.2,250,52,,,,,-1.7
155,2017-01-21 22:00,-1.1,,.9,250,56,,,,,-2.3
155,2017-01-21 23:00,-.4,,1.9,230,58,,,,,-2.1
155,2017-01-22 00:00,0,,1.8,200,58,,,,,-1.7
155,2017-01-22 01:00,-.7,,1.4,250,63,,,,,-2.3
155,2017-01-22 02:00,-.3,,.8,270,67,,,,,-2.2
155,2017-01-22 03:00,.5,0,1.2,270,68,,,,,-1.2
155,2017-01-22 04:00,-.5,,.7,180,81,,,,,-1.3
155,2017-01-22 05:00,-.6,,.8,270,68,,,,,-1.8
155,2017-01-22 06:00,.4,0,3.5,270,54,,,,,-1.3
155,2017-01-22 07:00,-.1,,2.5,270,47,,,,,-1.7
155,2017-01-22 08:00,-.9,,1.9,250,46,0,.07,,,-2
155,2017-01-22 09:00,-1,,2.3,290,51,.8,.53,,,-.7
155,2017-01-22 10:00,-.1,,2.1,270,41,1,1.2,,,.2
155,2017-01-22 11:00,.6,,2.7,270,36,1,1.74,,,1.4
155,2017-01-22 12:00,1.8,,2.4,270,31,1,1.96,,,5.8
155,2017-01-22 13:00,2.4,,1.8,360,30,1,2.18,,,7.6
155,2017-01-22 14:00,2.9,,1.5,250,28,1,2.23,,,8.6
155,2017-01-22 15:00,2,,2.8,270,28,1,1.87,,,4.9
155,2017-01-22 16:00,1.3,,2.6,290,27,1,1.35,,,3.2
155,2017-01-22 17:00,.2,,1.4,270,31,.6,.59,,,.7
155,2017-01-22 18:00,-1.1,,1.2,50,33,0,.09,,,0
155,2017-01-22 19:00,-1.9,,2.1,290,35,,,,,-.7
155,2017-01-22 20:00,-2.5,,1.9,270,36,,,,,-1.5
155,2017-01-22 21:00,-3.2,,1.7,270,39,,,,,-2.1
155,2017-01-22 22:00,-3.6,,2.3,270,42,,,,,-2.6
155,2017-01-22 23:00,-4.2,,1.8,290,41,,,,,-2.9
155,2017-01-23 00:00,-4.6,,1.4,290,40,,,,,-3.2
155,2017-01-23 01:00,-4.6,,2.7,290,37,,,,,-3.3
155,2017-01-23 02:00,-5.3,,1.9,360,42,,,,,-3.5
155,2017-01-23 03:00,-6.1,,1.8,230,43,,,,,-3.6
155,2017-01-23 04:00,-6.6,,.8,270,44,,,,,-3.9
155,2017-01-23 05:00,-6.9,,1.2,290,47,,,,,-4
155,2017-01-23 06:00,-7,,1.8,340,47,,,,,-4.1
155,2017-01-23 07:00,-7.2,,2.8,20,50,,,,,-4.2
155,2017-01-23 08:00,-7,,2.8,50,53,.2,.08,,,-4
155,2017-01-23 09:00,-6.2,,4.4,50,50,1,.57,,,-2.1
155,2017-01-23 10:00,-5,,3.9,50,47,1,1.21,,,-.7
155,2017-01-23 11:00,-3.4,,4.2,50,43,1,1.75,,,.3
155,2017-01-23 12:00,-2.1,,2.5,50,38,1,2.15,,,1.5
155,2017-01-23 13:00,-.8,,3.3,50,33,1,2.31,,,2.3
155,2017-01-23 14:00,1.6,,2,250,18,1,2.26,,,2.7
155,2017-01-23 15:00,1.3,,2.6,290,19,1,1.95,,,1
155,2017-01-23 16:00,1.4,,1.6,90,20,1,1.38,,,.8
155,2017-01-23 17:00,.2,,1.9,70,22,.7,.63,,,-.3
155,2017-01-23 18:00,-.9,,1.4,200,24,0,.09,,,-.8
155,2017-01-23 19:00,-1.8,,1.3,180,28,,,,,-1.7
155,2017-01-23 20:00,-2.5,,1.5,50,30,,,,,-2.3
155,2017-01-23 21:00,-3.1,,1.8,360,33,,,,,-2.7
155,2017-01-23 22:00,-3.3,,2,360,32,,,,,-3
155,2017-01-23 23:00,-3.9,,1.3,290,38,,,,,-3.4
155,2017-01-24 00:00,-4.1,,2,320,41,,,,,-3.5
155,2017-01-24 01:00,-4.5,,2.1,340,44,,,,,-3.6
155,2017-01-24 02:00,-5,,1.9,360,48,,,,,-3.8
155,2017-01-24 03:00,-5.4,,2.6,20,48,,,,,-3.9
155,2017-01-24 04:00,-5.7,,2.8,20,49,,,,,-4
155,2017-01-24 05:00,-6,,1.8,360,49,,,,,-4.2
155,2017-01-24 06:00,-6.2,,3.2,20,47,,,,,-4.3
155,2017-01-24 07:00,-6.3,,1.8,20,47,,,,,-4.5
155,2017-01-24 08:00,-5.8,,1.1,360,47,.3,.09,,,-4.5
155,2017-01-24 09:00,-3.8,,1.1,140,42,1,.6,,,-1.4
155,2017-01-24 10:00,-3.2,,4.3,20,40,1,1.29,,,-.3
155,2017-01-24 11:00,-1.8,,1.6,20,33,1,1.86,,,.9
155,2017-01-24 12:00,.1,,2.1,20,32,1,2.24,,,2.4
155,2017-01-24 13:00,1.4,,1.8,50,28,1,2.39,,,3.6
155,2017-01-24 14:00,1.7,,3.6,50,26,1,2.27,,,3.2
155,2017-01-24 15:00,2.2,,3.6,50,24,1,1.93,,,1.1
155,2017-01-24 16:00,2.5,,3,50,21,1,1.39,,,.8
155,2017-01-24 17:00,2.2,,1.3,180,21,.7,.62,,,-.3
155,2017-01-24 18:00,.3,,1.1,270,23,0,.09,,,-.7
155,2017-01-24 19:00,.6,,.9,290,21,,,,,-1.5
155,2017-01-24 20:00,.2,,.7,320,22,,,,,-2.1
155,2017-01-24 21:00,-.5,,.4,0,23,,,,,-2.7
155,2017-01-24 22:00,-1.3,,1.6,270,25,,,,,-3
155,2017-01-24 23:00,-1.6,,1.5,360,32,,,,,-3.2
155,2017-01-25 00:00,-1.8,,1.3,20,35,,,,,-3.1
155,2017-01-25 01:00,-2.6,,1.1,290,40,,,,,-3.3
155,2017-01-25 02:00,-3.5,,.7,270,41,,,,,-3.8
155,2017-01-25 03:00,-3.3,,2.4,360,45,,,,,-3.5
155,2017-01-25 04:00,-3.6,,1.4,360,44,,,,,-3.9
155,2017-01-25 05:00,-4.1,,.9,340,48,,,,,-3.9
155,2017-01-25 06:00,-4.1,,2,340,51,,,,,-4.1
155,2017-01-25 07:00,-4.6,,1.4,320,55,,,,,-4.1
155,2017-01-25 08:00,-4.1,,2.4,360,53,.3,.09,,,-3.8
155,2017-01-25 09:00,-2.5,,.9,20,47,1,.6,,,-1.2
155,2017-01-25 10:00,-.4,,1.7,180,41,1,1.3,,,-.1
155,2017-01-25 11:00,.6,,4.2,20,22,1,1.89,,,.9
155,2017-01-25 12:00,1.6,,4.3,20,23,1,2.27,,,1.8
155,2017-01-25 13:00,3.2,,3.2,20,19,1,2.39,,,3
155,2017-01-25 14:00,4.3,,4.2,50,8,1,2.3,,,2.9
155,2017-01-25 15:00,4.5,,3.3,50,12,1,1.96,,,.4
155,2017-01-25 16:00,4.7,,2.2,20,16,1,1.38,,,.3
155,2017-01-25 17:00,4.1,,1,70,15,.7,.63,,,-.3
155,2017-01-25 18:00,2,,1,270,20,0,.1,,,-.5
155,2017-01-25 19:00,1,,.1,0,21,,,,,-.7
155,2017-01-25 20:00,0,,.8,270,23,,,,,-1
155,2017-01-25 21:00,.3,,.9,290,26,,,,,-1.1
155,2017-01-25 22:00,.1,,.5,320,32,,,,,-1.3
155,2017-01-25 23:00,-2,,1.1,250,32,,,,,-1.5
155,2017-01-26 00:00,-1.4,,.2,0,31,,,,,-1.7
155,2017-01-26 01:00,-2.3,,.6,340,36,,,,,-1.9
155,2017-01-26 02:00,-1.8,,1.8,320,41,,,,,-2.1
155,2017-01-26 03:00,-3.1,,.5,230,40,,,,,-2.3
155,2017-01-26 04:00,-3.3,,1.5,50,49,,,,,-2.6
155,2017-01-26 05:00,-3.3,,2.8,20,47,,,,,-2.8
155,2017-01-26 06:00,-3.8,,2.7,360,50,,,,,-3
155,2017-01-26 07:00,-4.1,,1.6,360,53,,,,,-3.1
155,2017-01-26 08:00,-4.1,,1.2,360,54,.3,.09,,,-3.1
155,2017-01-26 09:00,-2.7,,2.7,20,47,1,.59,,,-1.8
155,2017-01-26 10:00,-.9,,2.6,20,41,1,1.27,,,-.6
155,2017-01-26 11:00,1.4,,1.5,50,34,1,1.84,,,1.7
155,2017-01-26 12:00,3.2,,1.6,360,19,1,2.22,,,4.2
155,2017-01-26 13:00,5.8,,1.2,90,20,1,2.34,,,5.3
155,2017-01-26 14:00,6.6,,3.1,110,23,1,2.25,,,5.6
155,2017-01-26 15:00,7.2,,3,160,26,1,1.74,,,3.9
155,2017-01-26 16:00,7,,1.8,180,30,1,1.32,,,2.4
155,2017-01-26 17:00,5.8,,1.8,160,35,.7,.62,,,.8
155,2017-01-26 18:00,4.9,,2.3,200,39,0,.13,,,-.3
155,2017-01-26 19:00,3.7,,1.7,230,42,,,,,-.3
155,2017-01-26 20:00,3.3,,.5,230,44,,,,,-.4
155,2017-01-26 21:00,2.2,,.9,250,46,,,,,-.5
155,2017-01-26 22:00,2.7,,.7,200,43,,,,,-.6
155,2017-01-26 23:00,3,,.8,250,42,,,,,-.7
155,2017-01-27 00:00,3.2,,1.2,250,33,,,,,-.8
155,2017-01-27 01:00,4.5,,1.8,230,28,,,,,-.8
155,2017-01-27 02:00,4.7,,3.1,230,23,,,,,-.8
155,2017-01-27 03:00,5,,1.5,180,27,,,,,-.8
155,2017-01-27 04:00,3.9,,2.4,180,43,,,,,-.8
155,2017-01-27 05:00,5,,1.6,160,53,,,,,-.7
155,2017-01-27 06:00,6.2,,1.4,200,58,,,,,-.5
155,2017-01-27 07:00,7.1,,1.8,250,64,,,,,-.4
155,2017-01-27 08:00,7.3,,1.7,270,64,0,.05,,,-.3
155,2017-01-27 09:00,7.4,,1.9,270,47,0,.2,,,-.3
155,2017-01-27 10:00,7.1,,2.1,270,40,0,.45,,,0
155,2017-01-27 11:00,6.8,,2.1,290,34,.2,.78,,,1.9
155,2017-01-27 12:00,8.8,,2.1,250,21,1,2.14,,,9.6
155,2017-01-27 13:00,9.1,,1.8,290,17,1,2.42,,,11.7
155,2017-01-27 14:00,10.9,,1.6,250,16,1,2.32,,,11.8
155,2017-01-27 15:00,11.3,,1.4,250,14,1,1.99,,,7.8
155,2017-01-27 16:00,10.7,,1.9,180,12,1,1.47,,,5.8
155,2017-01-27 17:00,8.2,,1.3,160,15,.8,.68,,,2.9
155,2017-01-27 18:00,6.6,,1.9,250,15,0,.1,,,.9
155,2017-01-27 19:00,5.6,,1,270,16,,,,,.3
155,2017-01-27 20:00,4.3,,4.3,50,21,,,,,.1
155,2017-01-27 21:00,3.5,,4.1,360,21,,,,,0
155,2017-01-27 22:00,3.1,,1.3,50,23,,,,,-.1
155,2017-01-27 23:00,2.6,,2.5,20,25,,,,,-.2
155,2017-01-28 00:00,1.8,,1.1,270,21,,,,,-.4
155,2017-01-28 01:00,.3,,.4,0,28,,,,,-.6
155,2017-01-28 02:00,1.2,,2.5,20,29,,,,,-.6
155,2017-01-28 03:00,.7,,2.5,360,31,,,,,-.8
155,2017-01-28 04:00,.5,,1.3,360,27,,,,,-.9
155,2017-01-28 05:00,0,,1.6,20,30,,,,,-1.1
155,2017-01-28 06:00,-.7,,.4,0,28,,,,,-1.3
155,2017-01-28 07:00,-1.1,,1.8,20,40,,,,,-1.3
155,2017-01-28 08:00,-1.4,,1,90,40,.3,.09,,,-1.3
155,2017-01-28 09:00,.6,,1.5,70,36,1,.62,,,-.6
155,2017-01-28 10:00,1.4,,2.4,50,32,1,1.32,,,-.3
155,2017-01-28 11:00,3,,2.2,360,25,1,1.88,,,1.5
155,2017-01-28 12:00,5.7,,1.6,20,19,1,2.26,,,6.3
155,2017-01-28 13:00,7.6,,1.5,360,11,1,2.41,,,10.6
155,2017-01-28 14:00,9.8,,1.5,90,6,1,2.29,,,11.2
155,2017-01-28 15:00,10.5,,2.6,110,8,1,1.97,,,7.8
155,2017-01-28 16:00,9.9,,2.8,160,11,1,1.42,,,5.8
155,2017-01-28 17:00,8,,2,140,21,.5,.54,,,4.1
155,2017-01-28 18:00,6.6,,1.4,180,48,0,.12,,,3
155,2017-01-28 19:00,6.4,,1.4,200,46,,,,,2.1
155,2017-01-28 20:00,5.6,,1.1,270,42,,,,,.9
155,2017-01-28 21:00,4.4,,.8,250,46,,,,,.5
155,2017-01-28 22:00,4.6,,.3,0,48,,,,,.6
155,2017-01-28 23:00,5.3,,.3,0,43,,,,,1
155,2017-01-29 00:00,4,,.2,0,50,,,,,1.1
155,2017-01-29 01:00,4.8,,0,0,47,,,,,1.6
155,2017-01-29 02:00,4.8,,0,0,50,,,,,1.9
155,2017-01-29 03:00,5.1,,.8,320,52,,,,,2.1
155,2017-01-29 04:00,4.5,,.7,340,58,,,,,2.2
155,2017-01-29 05:00,4.7,,1.4,360,58,,,,,2.2
155,2017-01-29 06:00,4.9,0,1,320,56,,,,,2.3
155,2017-01-29 07:00,4.7,,1.7,360,55,,,,,2
155,2017-01-29 08:00,4.8,,1.1,360,56,0,.05,,,2.4
155,2017-01-29 09:00,3.7,.1,1,340,70,0,.09,,,2.7
155,2017-01-29 10:00,2.4,,1.7,20,84,0,.14,,,3
155,2017-01-29 11:00,2.3,,.7,70,92,0,.23,,,3.7
155,2017-01-29 12:00,2.8,3.9,1.1,360,87,0,.16,,,3.5
155,2017-01-29 13:00,3,,.7,360,87,0,.22,,,3.9
155,2017-01-29 14:00,3.4,,1,20,87,0,.21,,,4.2
155,2017-01-29 15:00,3.5,.1,1.7,20,83,0,.23,,,4.5
155,2017-01-29 16:00,4.1,,1.6,20,83,0,.26,,,4.4
155,2017-01-29 17:00,4.5,,1.3,20,81,0,.17,,,4.2
155,2017-01-29 18:00,4.6,0,1.8,360,84,0,.07,,,3.9
155,2017-01-29 19:00,4.6,,.5,320,86,,,,,3.9
155,2017-01-29 20:00,4.7,,1.2,360,89,,,,,3.9
155,2017-01-29 21:00,4.7,,.2,0,91,,,,,3.8
155,2017-01-29 22:00,4.9,,.6,360,92,,,,,3.9
155,2017-01-29 23:00,4.6,,1,20,90,,,,,3.8
155,2017-01-30 00:00,4.6,0,.8,110,93,,,,,3.8
155,2017-01-30 01:00,4.7,,.9,320,94,,,,,3.8
155,2017-01-30 02:00,4.6,,3,70,83,,,,,3.6
155,2017-01-30 03:00,4.6,.2,2.2,90,86,,,,,3.4
155,2017-01-30 04:00,4.6,,3.4,50,79,,,,,3.1
155,2017-01-30 05:00,4.1,,1.1,180,77,,,,,1.7
155,2017-01-30 06:00,3.4,0,1.9,320,76,,,,,1.4
155,2017-01-30 07:00,3.5,,1.9,320,70,,,,,.6
155,2017-01-30 08:00,3.1,,3.4,290,61,0,.08,,,.3
155,2017-01-30 09:00,3.3,,2,270,56,1,.54,,,2.2
155,2017-01-30 10:00,3.1,,4.5,270,41,1,1.24,,,5.1
155,2017-01-30 11:00,3.8,,2.4,290,40,1,1.79,,,8.7
155,2017-01-30 12:00,4.3,,3.1,290,34,1,2.23,,,11.2
155,2017-01-30 13:00,5.4,,2.2,230,30,1,2.39,,,12.5
155,2017-01-30 14:00,5.5,,2.6,20,30,1,2.25,,,11.5
155,2017-01-30 15:00,4.8,,2.2,50,30,1,1.9,,,7.2
155,2017-01-30 16:00,3.8,,2.2,230,30,1,1.33,,,4.7
155,2017-01-30 17:00,2.1,,2.3,200,33,.7,.66,,,1.7
155,2017-01-30 18:00,.7,,1.6,140,36,0,.12,,,.2
155,2017-01-30 19:00,0,,1.6,180,34,,,,,0
155,2017-01-30 20:00,-.7,,1.7,110,34,,,,,-.3
155,2017-01-30 21:00,-.7,,3.2,50,25,,,,,-.6
155,2017-01-30 22:00,-1,,2.1,340,26,,,,,-1
155,2017-01-30 23:00,-1.5,,1.7,340,30,,,,,-1.3
155,2017-01-31 00:00,-1.8,,2.4,360,34,,,,,-1.5
155,2017-01-31 01:00,-2.3,,2.4,360,40,,,,,-1.7
155,2017-01-31 02:00,-2.8,,1.2,270,39,,,,,-1.7
155,2017-01-31 03:00,-3.2,,3.1,20,46,,,,,-1.9
155,2017-01-31 04:00,-3.8,,3.8,20,53,,,,,-2
155,2017-01-31 05:00,-4.3,,2.4,360,54,,,,,-2
155,2017-01-31 06:00,-4.8,,4.4,20,59,,,,,-2.2
155,2017-01-31 07:00,-5,,2.3,20,57,,,,,-2.2
155,2017-01-31 08:00,-5.1,,3.9,20,61,.2,.1,,,-2.1
155,2017-01-31 09:00,-4.1,,3.1,20,56,1,.57,,,-1.2
155,2017-01-31 10:00,-2.4,,3.4,20,49,1,1.22,,,-.4
155,2017-01-31 11:00,-.7,,2.5,50,45,.7,1.48,,,1.8
155,2017-01-31 12:00,1.6,,3.2,50,38,1,2.15,,,4.1
155,2017-01-31 13:00,2.6,,2.9,20,40,.7,1.85,,,4.2
155,2017-01-31 14:00,4.1,,1.8,50,39,.6,1.66,,,6.9
155,2017-01-31 15:00,6.3,,.9,110,37,1,1.78,,,6.8
155,2017-01-31 16:00,6.4,,1.7,110,39,1,1.38,,,4.9
155,2017-01-31 17:00,5.1,,1.5,200,44,.8,.72,,,2.7
155,2017-01-31 18:00,3.8,,.6,270,49,0,.16,,,.9
155,2017-01-31 19:00,3.1,,.3,0,51,,,,,.3
155,2017-01-31 20:00,1.7,,.2,0,59,,,,,.2
155,2017-01-31 21:00,1.2,,.6,230,61,,,,,.1
155,2017-01-31 22:00,.6,,1,180,42,,,,,-.2
155,2017-01-31 23:00,.4,,.2,0,33,,,,,-.5
155,2017-02-01 00:00,.3,,1,250,29,,,,,-.7
155,2017-02-01 01:00,.3,,1.8,360,34,,,,,-.9
155,2017-02-01 02:00,-.1,,3.7,20,35,,,,,-1.1
155,2017-02-01 03:00,-.7,,2.5,50,34,,,,,-1.2
155,2017-02-01 04:00,-.8,,2.8,230,18,,,,,-1.5
155,2017-02-01 05:00,-1.5,,2.4,200,26,,,,,-1.7
155,2017-02-01 06:00,-1.6,,3.8,360,37,,,,,-1.5
155,2017-02-01 07:00,-1.3,,3.4,360,41,,,,,-1.3
155,2017-02-01 08:00,-.9,,2.9,20,42,0,.06,,,-1.1
155,2017-02-01 09:00,-.5,,2.8,20,43,0,.24,,,-.8
155,2017-02-01 10:00,.4,,3.4,50,43,0,.78,,,-.5
155,2017-02-01 11:00,.9,,3,20,45,0,.74,,,.1
155,2017-02-01 12:00,2.8,,4.1,50,41,.3,1.31,,,2.8
155,2017-02-01 13:00,4.4,,2.4,50,40,1,2.42,,,6.7
155,2017-02-01 14:00,5.3,,3.1,50,38,1,2.34,,,8.7
155,2017-02-01 15:00,6.1,,3.2,50,36,1,2.01,,,6.5
155,2017-02-01 16:00,7.5,,1.1,90,21,1,1.49,,,5
155,2017-02-01 17:00,5.9,,1.4,160,24,.8,.74,,,2.4
155,2017-02-01 18:00,4.5,,.9,250,24,.1,.12,,,.7
155,2017-02-01 19:00,3.4,,1.5,290,28,,,,,.4
155,2017-02-01 20:00,2.5,,2.3,360,22,,,,,-.1
155,2017-02-01 21:00,1.5,,1.3,50,24,,,,,-.3
155,2017-02-01 22:00,.9,,1.5,20,23,,,,,-.6
155,2017-02-01 23:00,0,,.9,70,25,,,,,-.9
155,2017-02-02 00:00,0,,1.8,20,22,,,,,-1.3
155,2017-02-02 01:00,-.5,,2.7,50,23,,,,,-1.4
155,2017-02-02 02:00,-1.2,,1.8,250,23,,,,,-1.6
155,2017-02-02 03:00,-1.5,,1.7,340,26,,,,,-1.7
155,2017-02-02 04:00,-1.9,,2.6,20,30,,,,,-1.8
155,2017-02-02 05:00,-2.2,,1.9,360,33,,,,,-1.9
155,2017-02-02 06:00,-2.2,,2.9,360,34,,,,,-1.9
155,2017-02-02 07:00,-2.4,,3.4,360,34,,,,,-2
155,2017-02-02 08:00,-2.2,,4.8,20,35,.3,.12,,,-1.8
155,2017-02-02 09:00,-1,,5.2,20,30,1,.73,,,-1
155,2017-02-02 10:00,.5,,5,20,28,1,1.45,,,-.4
155,2017-02-02 11:00,2.5,,3.9,20,21,1,2.03,,,1.4
155,2017-02-02 12:00,3.5,,4.4,20,20,1,2.4,,,3.5
155,2017-02-02 13:00,5.5,,3.1,70,18,1,2.56,,,7
155,2017-02-02 14:00,7.1,,1.6,70,16,1,2.46,,,9.9
155,2017-02-02 15:00,7.5,,3,50,14,1,2.13,,,7
155,2017-02-02 16:00,7.5,,3.6,20,13,1,1.6,,,4.9
155,2017-02-02 17:00,6.9,,.9,270,13,.8,.78,,,2.5
155,2017-02-02 18:00,6.3,,1.1,360,11,.1,.11,,,.6
155,2017-02-02 19:00,4.9,,.7,270,11,,,,,.2
155,2017-02-02 20:00,4.3,,.9,340,16,,,,,-.2
