지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),지면온도(°C)
155,2019-06-20 20:00,23.8,,2,160,66,0,.04,,,24
155,2019-06-20 21:00,23,,1.1,160,69,,,,,23.1
155,2019-06-20 22:00,21.4,,.9,200,76,,,,,22.2
155,2019-06-20 23:00,22.1,,.4,0,72,,,,,21.6
155,2019-06-21 00:00,20.6,,.1,0,80,,,,,21.3
155,2019-06-21 01:00,20.9,,.2,0,79,,,,,21.2
155,2019-06-21 02:00,20.3,,.4,0,81,,,,,20.8
155,2019-06-21 03:00,20.4,,.8,270,81,,,,,20.4
155,2019-06-21 04:00,19.9,,.1,0,84,,,,,20
155,2019-06-21 05:00,19.9,,.5,270,84,,,,,20
155,2019-06-21 06:00,19.9,,.3,0,85,0,.03,,,20.7
155,2019-06-21 07:00,21.2,,.1,0,82,0,.32,,,23.3
155,2019-06-21 08:00,23.5,,.5,50,72,.7,.95,,,28.4
155,2019-06-21 09:00,25.1,,1.2,90,65,.9,1.67,,,30.8
155,2019-06-21 10:00,27.5,,1.8,140,60,1,2.54,,,35.4
155,2019-06-21 11:00,28.1,,3.4,90,55,1,2.97,,,38.1
155,2019-06-21 12:00,28.7,,3.6,110,53,1,3.17,,,40.3
155,2019-06-21 13:00,28.2,,3,140,54,1,3.24,,,40.8
155,2019-06-21 14:00,28.8,,3.5,160,45,1,3.29,,,41.7
155,2019-06-21 15:00,29.9,,2.5,180,45,1,3.07,,,41.3
155,2019-06-21 16:00,27.3,,4.5,200,52,1,2.5,,,36.9
155,2019-06-21 17:00,27,,3.3,180,51,1,1.82,,,33.9
155,2019-06-21 18:00,26.1,,2.7,200,55,1,1.18,,,29.3
155,2019-06-21 19:00,24.9,,.8,180,58,.7,.41,,,26.5
155,2019-06-21 20:00,23.5,,1.2,200,64,0,.03,,,24.4
155,2019-06-21 21:00,23.2,,.6,250,65,,,,,24.1
155,2019-06-21 22:00,22.4,0,2.2,180,73,,,,,23.1
155,2019-06-21 23:00,22.3,0,1.4,180,74,,,,,23
155,2019-06-22 00:00,22.1,0,.6,200,75,,,,,23
155,2019-06-22 01:00,21.2,,.6,200,79,,,,,21.9
155,2019-06-22 02:00,20.9,,.2,0,81,,,,,22.5
155,2019-06-22 03:00,21.1,,1.5,360,76,,,,,21.7
155,2019-06-22 04:00,20.8,,1.8,50,78,,,,,21.4
155,2019-06-22 05:00,19.9,,.4,0,82,,,,,20.9
155,2019-06-22 06:00,20.1,,1.2,200,75,0,.01,,,21
155,2019-06-22 07:00,20.1,,2.1,20,74,0,.16,,,21.5
155,2019-06-22 08:00,20.7,,2.6,50,70,.1,.63,,,24
155,2019-06-22 09:00,21.5,,1.4,20,67,.5,1.43,,,28
155,2019-06-22 10:00,23.1,,2.7,50,62,.9,2.45,,,33.1
155,2019-06-22 11:00,23.7,,2.2,20,59,.5,2.21,,,34.4
155,2019-06-22 12:00,25.3,,2.8,110,55,1,3.37,,,39.1
155,2019-06-22 13:00,24.5,,3.8,160,58,.7,3.01,,,40.2
155,2019-06-22 14:00,24,,3.4,160,60,1,3.35,,,39.6
155,2019-06-22 15:00,23.6,,4,140,62,1,3.02,,,38.4
155,2019-06-22 16:00,23.8,,3.7,160,61,1,2.54,,,35.6
155,2019-06-22 17:00,22.9,,3.7,180,64,1,1.91,,,32.3
155,2019-06-22 18:00,21.9,,1.9,200,68,.7,.87,,,27.3
155,2019-06-22 19:00,20.9,,1.3,250,73,.1,.25,,,25.1
155,2019-06-22 20:00,20.2,,1.4,250,76,0,.01,,,23
155,2019-06-22 21:00,20,,1,250,76,,,,,22.6
155,2019-06-22 22:00,20,,.7,270,76,,,,,22.2
155,2019-06-22 23:00,19.8,,1.2,270,77,,,,,21.7
155,2019-06-23 00:00,19.6,,.4,0,79,,,,,21.6
155,2019-06-23 01:00,19.6,,.3,0,78,,,,,21.4
155,2019-06-23 02:00,19.8,,.9,360,75,,,,,21
155,2019-06-23 03:00,19.9,,1,20,65,,,,,20.3
155,2019-06-23 04:00,19.6,,1.7,50,64,,,,,19.4
155,2019-06-23 05:00,19,,1.1,70,66,,,,,18.8
155,2019-06-23 06:00,19,,1.3,70,66,.4,.07,,,18.4
155,2019-06-23 07:00,19.3,,1.6,50,68,.9,.54,,,20.6
155,2019-06-23 08:00,21,,2,50,61,.6,1.03,,,26.5
155,2019-06-23 09:00,22.2,,1.6,50,57,1,1.95,,,31
155,2019-06-23 10:00,22.8,,3.4,50,51,.9,2.21,,,31.1
155,2019-06-23 11:00,23.9,,3.2,50,50,.8,2.71,,,36.7
155,2019-06-23 12:00,25.8,,2.2,70,44,.8,3.18,,,39.7
155,2019-06-23 13:00,23.7,,4,140,60,.9,2.99,,,38.2
155,2019-06-23 14:00,22.8,,3.6,140,63,.8,2.63,,,36.1
155,2019-06-23 15:00,23.3,,2.9,160,57,.5,1.9,,,35.9
155,2019-06-23 16:00,24.4,,2.9,160,57,.9,2.25,,,35.7
155,2019-06-23 17:00,23.2,,3.4,140,60,1,1.81,,,31.5
155,2019-06-23 18:00,23,,2.2,140,66,1,1.27,,,28
155,2019-06-23 19:00,21.8,,1.4,200,65,.7,.46,,,24.4
155,2019-06-23 20:00,20.4,,.7,230,72,0,.01,,,22
155,2019-06-23 21:00,19.9,,.5,290,75,,,,,20.9
155,2019-06-23 22:00,19.7,,.6,140,77,,,,,20.2
155,2019-06-23 23:00,19.1,,1.7,140,80,,,,,19.5
155,2019-06-24 00:00,18,,.5,200,85,,,,,19
155,2019-06-24 01:00,17.8,,.7,230,86,,,,,18.7
155,2019-06-24 02:00,17.9,,.5,230,87,,,,,18.7
155,2019-06-24 03:00,17.8,,.1,0,88,,,,,18.6
155,2019-06-24 04:00,18.6,,0,0,85,,,,,20
155,2019-06-24 05:00,17.5,,.6,250,90,,,,,18.7
155,2019-06-24 06:00,18.1,,.2,0,87,0,.02,,,19.4
155,2019-06-24 07:00,19.7,,.1,0,80,.4,.36,,,22.7
155,2019-06-24 08:00,21.6,,1.4,70,73,.9,1.2,,,28
155,2019-06-24 09:00,23,,1.3,20,66,1,2.02,,,32.2
155,2019-06-24 10:00,24.7,,1.6,140,55,1,2.7,,,35.5
155,2019-06-24 11:00,25.4,,3.2,90,58,1,3.25,,,39.2
155,2019-06-24 12:00,24.7,,3.7,140,59,1,3.55,,,41.7
155,2019-06-24 13:00,24.1,,4,160,59,.9,3.19,,,41.8
155,2019-06-24 14:00,23.8,,3.7,160,62,1,3.48,,,41.6
155,2019-06-24 15:00,22.8,,5.1,140,62,1,3.04,,,38.4
155,2019-06-24 16:00,23.1,,3.4,160,62,1,2.58,,,35.8
155,2019-06-24 17:00,22.6,,3,180,61,1,1.92,,,32.8
155,2019-06-24 18:00,22.2,,2.2,160,65,1,1.19,,,28.2
155,2019-06-24 19:00,20.8,,2.4,160,72,.7,.45,,,24.5
155,2019-06-24 20:00,20,,2,180,76,0,.03,,,22.2
155,2019-06-24 21:00,19.4,,1.3,200,80,,,,,21.2
155,2019-06-24 22:00,19,,.8,230,82,,,,,20.8
155,2019-06-24 23:00,19.9,,1.8,200,79,,,,,21.2
155,2019-06-25 00:00,19.2,,.5,230,81,,,,,20.9
155,2019-06-25 01:00,18.3,,.9,250,84,,,,,19.7
155,2019-06-25 02:00,18.3,,.7,250,85,,,,,19.2
155,2019-06-25 03:00,18,,.2,0,88,,,,,18.7
155,2019-06-25 04:00,18.5,,.8,290,84,,,,,18.6
155,2019-06-25 05:00,18.1,,.5,270,87,,,,,18.4
155,2019-06-25 06:00,18.3,,.5,340,86,0,.04,,,19.1
155,2019-06-25 07:00,19.9,,.5,360,78,.9,.48,,,22.7
155,2019-06-25 08:00,22.1,,1.3,50,71,1,1.16,,,27.6
155,2019-06-25 09:00,23.8,,2.3,50,66,1,1.89,,,30.8
155,2019-06-25 10:00,23.4,,4.4,160,69,1,2.52,,,33.5
155,2019-06-25 11:00,23.2,,4.9,140,69,1,3.01,,,36
155,2019-06-25 12:00,23.4,,4.6,140,68,1,3.32,,,39
155,2019-06-25 13:00,23.3,,4.9,140,69,1,3.34,,,39.1
155,2019-06-25 14:00,24.4,,3.3,160,62,1,2.77,,,40.1
155,2019-06-25 15:00,24.2,,3.7,200,58,1,2.62,,,38.9
155,2019-06-25 16:00,25.3,,2.1,200,53,1,2.32,,,36.1
155,2019-06-25 17:00,25.4,,3.1,180,44,.9,1.81,,,33.7
155,2019-06-25 18:00,25.1,,2.5,160,46,1,1.23,,,28.5
155,2019-06-25 19:00,23.4,,1.8,200,58,.7,.42,,,25.2
155,2019-06-25 20:00,21.9,,.4,0,64,0,.02,,,22.9
155,2019-06-25 21:00,20.8,,.6,160,67,,,,,21.3
155,2019-06-25 22:00,19.5,,.9,230,70,,,,,20.1
155,2019-06-25 23:00,18.9,,.7,250,79,,,,,19.4
155,2019-06-26 00:00,18.6,,.1,0,82,,,,,18.9
155,2019-06-26 01:00,18.2,,.9,250,86,,,,,18.8
155,2019-06-26 02:00,17.9,,.2,0,89,,,,,18.7
155,2019-06-26 03:00,18,,.5,250,87,,,,,18.5
155,2019-06-26 04:00,19,,.6,340,84,,,,,19.1
155,2019-06-26 05:00,18.9,,.6,290,83,,,,,19.6
155,2019-06-26 06:00,19.7,0,.1,0,78,0,.04,,,20.8
155,2019-06-26 07:00,19,,.5,270,81,0,.03,,,20.7
155,2019-06-26 08:00,18.6,.5,.6,270,87,0,.1,,,21.7
155,2019-06-26 09:00,18.9,1.1,.6,20,86,0,.3,,,22.6
155,2019-06-26 10:00,18.3,1.2,.4,0,91,0,.15,,,21.6
155,2019-06-26 11:00,18.3,7.7,.8,340,93,0,.05,,,20.7
155,2019-06-26 12:00,18.3,9.1,1,20,94,0,.09,,,20.5
155,2019-06-26 13:00,18.3,5.9,2.3,20,93,0,.08,,,20.4
155,2019-06-26 14:00,18.5,3.7,1.7,360,92,0,.13,,,20.7
155,2019-06-26 15:00,18.7,2.5,1.6,20,92,0,.26,,,21.8
155,2019-06-26 16:00,18.9,3.8,.6,250,94,0,.28,,,21.8
155,2019-06-26 17:00,19,5.7,1.1,20,95,0,.11,,,21.3
155,2019-06-26 18:00,19.3,10.1,.6,270,95,0,.03,,,21
155,2019-06-26 19:00,19.9,10.8,.7,230,96,0,0,,,21
155,2019-06-26 20:00,21.5,7.9,4.1,160,95,0,0,,,21.7
155,2019-06-26 21:00,21.4,10.2,3.6,160,95,,,,,21.8
155,2019-06-26 22:00,21.5,4,3.1,140,95,,,,,21.9
155,2019-06-26 23:00,21.4,5.3,3,160,95,,,,,22
155,2019-06-27 00:00,21.6,23,3.4,140,96,,,,,22
155,2019-06-27 01:00,21.5,20.3,3.1,140,96,,,,,22
155,2019-06-27 02:00,21.5,15.7,3,160,96,,,,,22
155,2019-06-27 03:00,21.7,6.4,2.7,110,95,,,,,22.1
155,2019-06-27 04:00,21.8,5.9,2.6,160,96,,,,,22.2
155,2019-06-27 05:00,21.7,3.5,2.2,180,96,,,,,22.2
155,2019-06-27 06:00,21.7,6.9,3.3,140,96,0,0,,,22.3
155,2019-06-27 07:00,21.5,3.8,1.8,160,96,0,.01,,,22.5
155,2019-06-27 08:00,21.8,3.2,1.5,160,96,0,.15,,,23.2
155,2019-06-27 09:00,21.9,2.5,1.6,160,96,0,.32,,,24.1
155,2019-06-27 10:00,22.5,.5,1.6,180,95,0,.63,,,26.4
155,2019-06-27 11:00,23.1,0,1.9,180,91,.1,1.18,,,27.8
155,2019-06-27 12:00,24.4,0,2.2,180,87,.2,2,,,32.3
155,2019-06-27 13:00,24.5,,1.9,140,86,0,1.13,,,30.9
155,2019-06-27 14:00,23.9,,2,160,89,0,1.1,,,28.6
155,2019-06-27 15:00,25.4,,2.2,110,83,.2,1.18,,,31.7
155,2019-06-27 16:00,25.8,,1.9,140,81,.7,1.94,,,31
155,2019-06-27 17:00,26.7,,2.5,160,79,.7,1.57,,,31.3
155,2019-06-27 18:00,25.5,,1.5,160,83,.5,.84,,,28.8
155,2019-06-27 19:00,24.8,,1.3,180,85,0,.29,,,26.8
155,2019-06-27 20:00,23.7,,1,230,87,0,0,,,25.4
155,2019-06-27 21:00,23.3,,1.8,160,88,,,,,24.5
155,2019-06-27 22:00,22.7,,1.4,180,90,,,,,23.7
155,2019-06-27 23:00,22.5,,.7,250,91,,,,,23.8
155,2019-06-28 00:00,22.2,,1.3,180,91,,,,,23.6
155,2019-06-28 01:00,21.4,,2.3,200,93,,,,,23.1
155,2019-06-28 02:00,21.2,,1.2,160,94,,,,,22.9
155,2019-06-28 03:00,21.2,,1.5,160,94,,,,,22.7
155,2019-06-28 04:00,21.2,,.7,230,94,,,,,22.7
155,2019-06-28 05:00,21.3,,0,0,93,,,,,22.7
155,2019-06-28 06:00,21.3,,0,0,93,0,0,,,22.9
155,2019-06-28 07:00,21.7,,0,0,92,0,.09,,,23.9
155,2019-06-28 08:00,22.3,,1.2,180,89,0,.31,,,25
155,2019-06-28 09:00,22.3,,1.7,160,89,0,.29,,,24.7
155,2019-06-28 10:00,22.2,0,1.2,180,92,0,.4,,,25.7
155,2019-06-28 11:00,25.9,,2.3,110,77,.3,1.92,,,35.3
155,2019-06-28 12:00,24.5,,4.9,160,76,.5,2.43,,,32.2
155,2019-06-28 13:00,25,,4.3,180,76,.7,2.83,,,34.4
155,2019-06-28 14:00,23.8,,2.7,180,80,.2,1.39,,,29.7
155,2019-06-28 15:00,23.8,,2.5,160,78,0,1.35,,,29.4
155,2019-06-28 16:00,24.6,,3.2,140,75,.8,1.95,,,31.6
155,2019-06-28 17:00,23.5,,2.6,160,77,.5,1.11,,,27.1
155,2019-06-28 18:00,23.4,,2.9,140,75,.7,.89,,,26.3
155,2019-06-28 19:00,22.3,,2.3,140,81,.1,.23,,,24.2
155,2019-06-28 20:00,21.8,,1.6,180,85,0,.03,,,23.4
155,2019-06-28 21:00,21.5,,1.4,160,87,,,,,23
155,2019-06-28 22:00,21.4,,2.1,140,88,,,,,22.7
155,2019-06-28 23:00,21.4,,1.1,160,88,,,,,22.6
155,2019-06-29 00:00,21.2,,.7,230,89,,,,,22.6
155,2019-06-29 01:00,21,,.3,0,90,,,,,22.3
155,2019-06-29 02:00,20.3,,.4,0,92,,,,,21.3
155,2019-06-29 03:00,20.2,,.5,230,91,,,,,21.6
155,2019-06-29 04:00,20,,.5,250,91,,,,,21
155,2019-06-29 05:00,19.9,,.4,0,92,,,,,20.9
155,2019-06-29 06:00,20.4,,.4,0,90,0,0,,,21.3
155,2019-06-29 07:00,21,,.7,180,89,0,.13,,,22.3
155,2019-06-29 08:00,21.3,0,.1,0,87,0,.17,,,23.2
155,2019-06-29 09:00,20.5,3.9,0,0,92,0,.13,,,22.9
155,2019-06-29 10:00,19.8,7,.2,0,94,0,.1,,,22.3
155,2019-06-29 11:00,20,2.9,.7,160,92,0,.33,,,23.5
155,2019-06-29 12:00,19.8,2.4,.8,180,94,0,.31,,,23.4
155,2019-06-29 13:00,19.4,1.9,1.5,160,94,0,.36,,,23.6
155,2019-06-29 14:00,19.8,2.5,.3,0,93,0,.26,,,23.4
155,2019-06-29 15:00,20,4.3,.2,0,94,0,.22,,,23.2
155,2019-06-29 16:00,20.4,4.2,1.4,200,95,0,.12,,,22.7
155,2019-06-29 17:00,20.7,6.2,2.8,160,95,0,.02,,,22.2
155,2019-06-29 18:00,21.1,13.7,1.5,180,95,0,0,,,22.1
155,2019-06-29 19:00,21.5,15.6,1.3,180,95,0,0,,,22.2
155,2019-06-29 20:00,21.9,24.5,1.1,200,96,0,0,,,22.4
155,2019-06-29 21:00,22.4,4.4,.6,320,96,,,,,22.7
155,2019-06-29 22:00,23.3,,.7,90,94,,,,,23
155,2019-06-29 23:00,22,,1.6,340,93,,,,,22.8
155,2019-06-30 00:00,21.2,.1,.4,0,96,,,,,22.5
155,2019-06-30 01:00,20.9,0,.6,270,96,,,,,22.3
155,2019-06-30 02:00,20.8,,.2,0,93,,,,,21.5
155,2019-06-30 03:00,21.2,,.1,0,90,,,,,21.1
155,2019-06-30 04:00,20.5,,.3,0,94,,,,,20.5
155,2019-06-30 05:00,20.7,,.4,0,92,,,,,20.3
155,2019-06-30 06:00,20.9,,1.6,360,91,.1,.05,,,20.9
155,2019-06-30 07:00,21.4,,.1,0,94,.2,.33,,,23.3
155,2019-06-30 08:00,23.1,,.6,110,86,.3,.85,,,27
155,2019-06-30 09:00,24.5,,.4,0,77,.2,1.12,,,30.1
155,2019-06-30 10:00,26.5,,2.2,70,67,1,2.64,,,34
155,2019-06-30 11:00,28.1,,2.3,20,63,1,3.17,,,37.1
155,2019-06-30 12:00,29.5,,.7,90,57,.9,2.99,,,39.3
155,2019-06-30 13:00,28.8,,1.5,180,63,.1,1.91,,,35.4
155,2019-06-30 14:00,29.4,,1,230,66,.2,2.1,,,36.6
155,2019-06-30 15:00,28.2,,3.3,180,66,.6,2.5,,,35
155,2019-06-30 16:00,26.7,,2.5,200,73,0,.84,,,30.3
155,2019-06-30 17:00,26.1,,1.5,230,76,0,.38,,,28.7
155,2019-06-30 18:00,25.8,,1.5,200,76,0,.43,,,28.1
155,2019-06-30 19:00,24.5,,1.1,200,80,.1,.37,,,26.6
155,2019-06-30 20:00,23.4,,1.9,180,83,0,.04,,,24.5
155,2019-06-30 21:00,22.4,,2.2,160,88,,,,,23.1
155,2019-06-30 22:00,22.1,,2.2,140,88,,,,,22.9
155,2019-06-30 23:00,21.7,,.9,200,90,,,,,22.2
155,2019-07-01 00:00,20.9,,.3,0,93,,,,,21.9
155,2019-07-01 01:00,20.9,,.2,0,93,,,,,21.6
155,2019-07-01 02:00,20.6,,.4,0,95,,,,,21.3
155,2019-07-01 03:00,20.5,,.1,0,95,,,,,21.2
155,2019-07-01 04:00,20.8,,.3,0,94,,,,,20.9
155,2019-07-01 05:00,20.6,,.1,0,95,,,,,20.6
155,2019-07-01 06:00,21.1,,.6,340,93,0,.02,,,21.6
155,2019-07-01 07:00,22.2,,.8,320,90,0,.21,,,23.6
155,2019-07-01 08:00,23.8,,.8,340,82,.2,.67,,,27.2
155,2019-07-01 09:00,26.1,,.9,20,68,.8,1.58,,,32.2
155,2019-07-01 10:00,27.8,,1.3,70,63,.7,2.01,,,33.8
155,2019-07-01 11:00,26.6,,2,140,70,.1,1.36,,,30.2
155,2019-07-01 12:00,26.1,0,1.8,160,74,0,.8,,,29.5
155,2019-07-01 13:00,26.2,0,.6,110,73,0,.63,,,28.8
155,2019-07-01 14:00,25.4,0,.9,230,80,0,.66,,,29.7
155,2019-07-01 15:00,25,0,1.1,230,82,0,.57,,,29
155,2019-07-01 16:00,25.1,0,.9,160,79,0,.52,,,28.3
155,2019-07-01 17:00,25.3,,1.8,110,80,0,.71,,,28.8
155,2019-07-01 18:00,24.5,,2.2,230,81,0,.38,,,26.7
155,2019-07-01 19:00,23.8,,.6,230,86,0,.11,,,25.3
155,2019-07-01 20:00,23.1,,.9,230,88,0,.02,,,24.5
155,2019-07-01 21:00,23.3,,.7,200,86,,,,,24
155,2019-07-01 22:00,22.8,0,.2,0,87,,,,,23.8
155,2019-07-01 23:00,23,,1.4,180,85,,,,,23.4
155,2019-07-02 00:00,22.5,,1,250,88,,,,,23.1
155,2019-07-02 01:00,22.4,,1.2,230,87,,,,,22.9
155,2019-07-02 02:00,22.2,,.7,270,88,,,,,22.7
155,2019-07-02 03:00,21.6,,.2,0,91,,,,,22.2
155,2019-07-02 04:00,20.8,,.3,0,94,,,,,21.4
155,2019-07-02 05:00,21.2,,.9,320,91,,,,,20.6
155,2019-07-02 06:00,21.3,,.5,290,91,0,.04,,,21
155,2019-07-02 07:00,22.5,,.5,340,84,.8,.46,,,24.2
155,2019-07-02 08:00,23.8,,2.8,50,73,1,1.28,,,28.5
155,2019-07-02 09:00,24.9,,2.9,50,66,1,1.92,,,30.5
155,2019-07-02 10:00,26.3,,2.6,50,56,1,2.41,,,33.3
155,2019-07-02 11:00,27.4,,2.9,20,47,1,3.02,,,35.9
155,2019-07-02 12:00,28.2,,1.4,70,54,1,2.98,,,36.7
155,2019-07-02 13:00,28.4,,1.3,70,52,.8,2.47,,,35.3
155,2019-07-02 14:00,28.4,,1.4,230,59,1,2.52,,,36.3
155,2019-07-02 15:00,28.2,,1.3,230,57,.6,1.97,,,35.5
155,2019-07-02 16:00,27,,3.5,180,65,.5,1.6,,,31.3
155,2019-07-02 17:00,26.9,,3.3,180,64,.6,1.5,,,31.2
155,2019-07-02 18:00,26.1,,.9,200,68,.9,1.11,,,28.4
155,2019-07-02 19:00,24.6,,2,140,72,.4,.31,,,25.8
155,2019-07-02 20:00,23.6,,1.5,160,78,0,.04,,,24
155,2019-07-02 21:00,22.6,,.7,200,82,,,,,23.5
155,2019-07-02 22:00,22.5,,.4,0,83,,,,,22.8
155,2019-07-02 23:00,22.1,,.3,0,86,,,,,22.2
155,2019-07-03 00:00,21.4,,.3,0,88,,,,,21.8
155,2019-07-03 01:00,20.8,,0,0,91,,,,,21.7
155,2019-07-03 02:00,20.5,,.5,270,91,,,,,21.4
155,2019-07-03 03:00,20.6,,.6,270,93,,,,,21.1
155,2019-07-03 04:00,20.5,,.2,0,90,,,,,20.8
155,2019-07-03 05:00,20.8,,.6,360,91,,,,,20.8
155,2019-07-03 06:00,21.1,,1.2,360,88,0,.02,,,21.1
155,2019-07-03 07:00,22.1,,.8,360,86,.5,.42,,,24.2
155,2019-07-03 08:00,23.4,,1.1,50,80,.4,.77,,,27.1
155,2019-07-03 09:00,24.3,,2.4,50,73,.8,1.45,,,29.3
155,2019-07-03 10:00,25,,.8,340,69,0,1.03,,,29.3
155,2019-07-03 11:00,25.9,,.8,230,65,0,1.48,,,32.5
155,2019-07-03 12:00,26.8,,.8,230,64,0,1.62,,,33.4
155,2019-07-03 13:00,25.8,,2.9,140,74,.1,1.72,,,31.6
155,2019-07-03 14:00,25.4,,2.8,160,74,.3,1.87,,,32.1
155,2019-07-03 15:00,24.4,,2.8,140,76,.2,1.51,,,29.8
155,2019-07-03 16:00,24.9,,1.3,160,68,0,.95,,,28.7
155,2019-07-03 17:00,24.3,,1.4,180,71,0,.58,,,27
155,2019-07-03 18:00,24.2,,1.4,160,71,.3,.66,,,26.7
155,2019-07-03 19:00,23.4,,1,200,74,.2,.31,,,24.5
155,2019-07-03 20:00,22.1,,.3,0,79,0,.02,,,23
155,2019-07-03 21:00,21.6,,.8,270,80,,,,,22
155,2019-07-03 22:00,20.9,,.1,0,86,,,,,21.5
155,2019-07-03 23:00,20.5,,.4,0,87,,,,,21.1
155,2019-07-04 00:00,20.2,,.3,0,90,,,,,20.7
155,2019-07-04 01:00,19.9,,.5,290,90,,,,,20.6
155,2019-07-04 02:00,20.5,,0,0,87,,,,,20.3
155,2019-07-04 03:00,20.4,,0,0,87,,,,,20
155,2019-07-04 04:00,19.9,,.2,0,90,,,,,19.5
155,2019-07-04 05:00,19.8,,.6,270,90,,,,,19.3
155,2019-07-04 06:00,20.3,,.2,0,88,0,.04,,,20
155,2019-07-04 07:00,21.7,,.1,0,85,.9,.45,,,23.6
155,2019-07-04 08:00,23.7,,1.1,20,76,1,1.15,,,28.8
155,2019-07-04 09:00,26.6,,1.7,50,63,1,1.92,,,31.4
155,2019-07-04 10:00,27.2,,3.9,50,53,1,2.61,,,35.1
155,2019-07-04 11:00,28.9,,1.8,160,43,1,3.13,,,40
155,2019-07-04 12:00,29.9,,1.4,90,43,1,3.43,,,44.4
155,2019-07-04 13:00,30.6,,1.1,340,37,1,3.51,,,47.1
155,2019-07-04 14:00,31.1,,1.6,290,48,1,3.39,,,47.5
155,2019-07-04 15:00,27.4,,2.8,160,56,.7,2.03,,,38.8
155,2019-07-04 16:00,28.2,,3.1,160,52,.9,2.06,,,39
155,2019-07-04 17:00,27.5,,3,140,50,1,1.89,,,35.1
155,2019-07-04 18:00,27.4,,2.8,180,49,1,1.13,,,31.2
155,2019-07-04 19:00,25.5,,.7,200,61,.4,.4,,,27.9
155,2019-07-04 20:00,24.1,,.4,0,60,0,.02,,,24.7
155,2019-07-04 21:00,23.1,,.3,0,63,,,,,23.3
155,2019-07-04 22:00,22.1,,.1,0,70,,,,,22.5
155,2019-07-04 23:00,21.5,,.1,0,73,,,,,22
155,2019-07-05 00:00,21.2,,.1,0,78,,,,,21.7
155,2019-07-05 01:00,21.6,,.4,0,73,,,,,21.4
155,2019-07-05 02:00,21.9,,.5,290,74,,,,,21.1
155,2019-07-05 03:00,21.7,,.5,340,76,,,,,21.1
155,2019-07-05 04:00,21.7,,.1,0,73,,,,,21
155,2019-07-05 05:00,21.7,,.2,0,73,,,,,20.8
155,2019-07-05 06:00,21.2,,.3,0,79,0,.02,,,20.8
155,2019-07-05 07:00,22.9,,.3,0,73,.7,.47,,,24.6
155,2019-07-05 08:00,23.7,,.7,50,70,.8,.93,,,27.5
155,2019-07-05 09:00,25.2,,1.3,20,67,.9,1.4,,,30.9
155,2019-07-05 10:00,27.6,,.8,50,58,.9,1.91,,,37
155,2019-07-05 11:00,28.2,,1.5,110,63,1,2.21,,,39.1
155,2019-07-05 12:00,27.7,,1.8,140,63,1,2.33,,,41.4
155,2019-07-05 13:00,28.1,,1.8,140,61,1,2.73,,,43.1
155,2019-07-05 14:00,25.9,,3.7,160,61,.8,2.26,,,38.9
155,2019-07-05 15:00,25.8,,3.5,140,63,.7,2.06,,,38
155,2019-07-05 16:00,25.6,,3.1,140,68,1,2.16,,,37.2
155,2019-07-05 17:00,26.1,,1.7,160,66,1,1.8,,,35.4
155,2019-07-05 18:00,24.2,,3.4,140,69,1,1.15,,,29.3
155,2019-07-05 19:00,23,,1.8,160,76,.3,.33,,,26.1
155,2019-07-05 20:00,21.8,,2.2,160,84,0,.02,,,23.7
155,2019-07-05 21:00,21.2,,.3,0,85,,,,,22.2
155,2019-07-05 22:00,20.8,,0,0,88,,,,,21.2
155,2019-07-05 23:00,20.2,,.2,0,89,,,,,20.4
155,2019-07-06 00:00,19.5,,.5,270,91,,,,,19.7
255,2019-01-01 01:00,-.7,,2.1,340,26,,,,,-.9
255,2019-01-01 02:00,-1.2,,2.6,340,30,,,,,-1.1
255,2019-01-01 03:00,-1.6,,2.2,340,33,,,,,-1.5
255,2019-01-01 04:00,-1.9,,.9,50,44,,,,,-1.7
255,2019-01-01 05:00,-2.2,,2.2,360,47,,,,,-1.8
255,2019-01-01 06:00,-2.7,,2.9,340,51,,,,,-1.7
255,2019-01-01 07:00,-2.5,,1.7,20,54,,,,,-2.1
255,2019-01-01 08:00,-2.4,,2.1,360,55,0,.01,,,-2
255,2019-01-01 09:00,-1.5,,2.2,360,53,.6,.2,,,-1.2
255,2019-01-01 10:00,.7,,2.3,360,45,1,.68,,,-.2
255,2019-01-01 11:00,1.6,,3.1,320,43,1,1,,,1.5
255,2019-01-01 12:00,2.1,,4,340,44,1,1.15,,,3.3
255,2019-01-01 13:00,2.4,,3.3,320,43,.9,1.22,,,4.8
255,2019-01-01 14:00,4.1,,2.7,340,41,1,1.12,,,6.3
255,2019-01-01 15:00,4.4,,2.2,340,39,1,.91,,,5
255,2019-01-01 16:00,3.6,,2.3,320,41,.8,.38,,,.7
255,2019-01-01 17:00,2.7,,2.5,320,46,.6,.18,,,0
255,2019-01-01 18:00,1.8,,2.8,290,46,0,.01,,,0
255,2019-01-01 19:00,1.3,,2.6,320,51,,,,,-.2
255,2019-01-01 20:00,.3,,1,320,56,,,,,-.5
255,2019-01-01 21:00,-.7,,1.4,320,61,,,,,-.5
255,2019-01-01 22:00,-.5,,2.3,320,51,,,,,-.6
255,2019-01-01 23:00,-1.3,,2.1,320,56,,,,,-.8
255,2019-01-02 00:00,-1.3,,2.5,340,54,,,,,-1
