단속구분,단속장소,단속건수,lat,lon
PDA단속,창원시 의창구 신월동 영남애드컴,18,35.2299584,128.6910129
PDA단속,창원시 의창구 신월동 오렌지마트,3,35.2252993,128.6960057
PDA단속,창원시 의창구 신월동 오토매직,3,35.2407901,128.6842876
PDA단속,창원시 의창구 신월동 올마운틴,4,35.2313191,128.6897595
PDA단속,창원시 의창구 신월동 용지문화공원,5,35.2301744,128.6871103
PDA단속,창원시 의창구 신월동 우동사무소,1,35.2305777,128.6903732
PDA단속,창원시 의창구 신월동 워니즈헤어,3,35.2294726,128.6914756
PDA단속,창원시 의창구 신월동 월드흠집제거,4,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 위니즈헤어,1,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 유성자동차용품,5,35.2296804,128.6907317
PDA단속,창원시 의창구 신월동 율공방,4,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 은성자동차정비공업사,14,35.2261207,128.6954909
PDA단속,창원시 의창구 신월동 은아목욕탕,5,35.2257895,128.6859221
PDA단속,창원시 의창구 신월동 은아상가,4,35.2257895,128.6859221
PDA단속,창원시 의창구 신월동 은아스포츠,15,35.2269277,128.6874092
PDA단속,창원시 의창구 신월동 은아아파트,337,35.2249865,128.687121
PDA단속,창원시 의창구 신월동 은아유치원,25,35.2252642,128.6873988
PDA단속,창원시 의창구 신월동 은아탕,1,35.2249865,128.687121
PDA단속,창원시 의창구 신월동 은아할인마트,4,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 의령소바,5,35.2258387,128.6893246
PDA단속,창원시 의창구 신월동 이불왕국,9,35.2255521,128.6897902
PDA단속,창원시 의창구 신월동 이산,1,35.234061,128.686305
PDA단속,창원시 의창구 신월동 이산인테리어,1,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 이오니아,1,35.230097,128.6902317
PDA단속,창원시 의창구 신월동 인중천지일한의원,5,35.2304099,128.6899324
PDA단속,창원시 의창구 신월동 자연한의원,62,35.2295416,128.6913705
PDA단속,창원시 의창구 신월동 재유전력,18,35.2273002,128.6930622
PDA단속,창원시 의창구 신월동 정영해헤어,1,35.2246379,128.6914039
PDA단속,창원시 의창구 신월동 정은할인마트,9,35.224128,128.6922959
PDA단속,창원시 의창구 신월동 제비표페인트,1,35.2293457,128.6909802
PDA단속,창원시 의창구 신월동 조명나라,11,35.2273002,128.6930622
PDA단속,창원시 의창구 신월동 조율,8,35.2244737,128.6783675
PDA단속,창원시 의창구 신월동 조은건설,5,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 조은정헤어,1,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 주공상가,2,35.223963,128.692047
PDA단속,창원시 의창구 신월동 주공아파트,159,35.223963,128.692047
PDA단속,창원시 의창구 신월동 중부경찰서,3,35.2285138,128.6860377
PDA단속,창원시 의창구 신월동 중앙농협,4,35.2273822,128.6846424
PDA단속,창원시 의창구 신월동 지구대,4,35.2285138,128.6860377
PDA단속,창원시 의창구 신월동 진스토리,2,35.2252466,128.6902468
PDA단속,창원시 의창구 신월동 진아씽크,15,35.2234265,128.6935994
PDA단속,창원시 의창구 신월동 진주냉면,3,35.2192009,128.684532
PDA단속,창원시 의창구 신월동 참사랑가구,9,35.2286528,128.6917039
PDA단속,창원시 의창구 신월동 참사랑할인매장,3,35.2286528,128.6917039
PDA단속,창원시 의창구 신월동 창원교육지원청,2,35.2329805,128.6888355
PDA단속,창원시 의창구 신월동 창원보건소,6,35.2279556,128.6855953
PDA단속,창원시 의창구 신월동 창원상공회의소,6,35.2280972,128.6844823
PDA단속,창원시 의창구 신월동 창원신월고등학교,1,35.2262364,128.693676
PDA단속,창원시 의창구 신월동 창원심인당,14,35.229091,128.6918558
PDA단속,창원시 의창구 신월동 창원철물,1,35.2340095,128.6854321
PDA단속,창원시 의창구 신월동 천연헤나샴푸,1,35.2538433,128.6402609
PDA단속,창원시 의창구 신월동 최강복원,1,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 최광복원,1,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 최미정뷰티케여,1,35.2304896,128.6904889
PDA단속,창원시 의창구 신월동 최은영헤어,1,35.2261282,128.6888273
PDA단속,창원시 의창구 신월동 칠칠공사,1,35.2253956,128.6958725
PDA단속,창원시 의창구 신월동 카페플로리안,1,35.2538433,128.6402609
PDA단속,창원시 의창구 신월동 칸투칸,1,35.2327861,128.6910226
PDA단속,창원시 의창구 신월동 컴퓨터랜드,3,35.233822,128.641164
PDA단속,창원시 의창구 신월동 코스비한의원,4,35.223929,128.6927303
PDA단속,창원시 의창구 신월동 크린토피아,2,35.2189876,128.6909737
PDA단속,창원시 의창구 신월동 타이어프로,1,35.2287361,128.6922316
PDA단속,창원시 의창구 신월동 타일갤러리,28,35.2458722,128.6499851
PDA단속,창원시 의창구 신월동 타일마트,1,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 태염씽크,11,35.2252365,128.6902596
PDA단속,창원시 의창구 신월동 태평양과학,1,35.2257675,128.6960899
PDA단속,창원시 의창구 신월동 터누아,1,35.2295942,128.6883237
PDA단속,창원시 의창구 신월동 텐트나라,2,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 토월기사식당,8,35.2263419,128.6919654
PDA단속,창원시 의창구 신월동 토월복합상가,181,35.2279862,128.6919816
PDA단속,창원시 의창구 신월동 토월시장,10,35.22357,128.6888154
PDA단속,창원시 의창구 신월동 토월식당,2,35.2263419,128.6919654
PDA단속,창원시 의창구 신월동 토월지천10호교,50,35.2245422,128.6923428
PDA단속,창원시 의창구 신월동 토월지천11호교,38,35.2239867,128.6933427
PDA단속,창원시 의창구 신월동 토월지천1호교,15,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 토월지천2호교,1,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 토월지천3호교,3,35.22357,128.6888154
PDA단속,창원시 의창구 신월동 토월지천5호교,2,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 토월지천6호교,9,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 토월지천7호교,3,35.2275141,128.6952036
PDA단속,창원시 의창구 신월동 토월지천8호교,21,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 토월지천9호교,51,35.2249866,128.6915651
PDA단속,창원시 의창구 신월동 팅커벨플라워,7,35.223475,128.6934592
PDA단속,창원시 의창구 신월동 파리바게트,5,35.231208,128.6896762
PDA단속,창원시 의창구 신월동 팔구공인중개사,1,35.2243064,128.691211
PDA단속,창원시 의창구 신월동 팬텀,3,35.2295942,128.6883237
PDA단속,창원시 의창구 신월동 포항물회,21,35.230679,128.6903236
PDA단속,창원시 의창구 신월동 필부엌가구,9,35.2287319,128.6915858
PDA단속,창원시 의창구 신월동 한국국토정보공사,2,35.2535423,128.6402941
PDA단속,창원시 의창구 신월동 한국타이어,1,35.2268603,128.6919621
PDA단속,창원시 의창구 신월동 한들탕제원,20,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 한바다수산,2,35.2244129,128.6918194
PDA단속,창원시 의창구 신월동 한빛교회,4,35.2301845,128.6894044
PDA단속,창원시 의창구 신월동 한진택배,10,35.2307572,128.6901924
PDA단속,창원시 의창구 신월동 해청세무법인,1,35.2337631,128.6918262
PDA단속,창원시 의창구 신월동 헤라엔틱,4,35.2272435,128.6895071
PDA단속,창원시 의창구 신월동 헤어뉴스,5,35.2288647,128.6920132
PDA단속,창원시 의창구 신월동 헤어라인,2,35.2252466,128.6902468
PDA단속,창원시 의창구 신월동 헤펠레목공방,1,35.2295714,128.6913864
PDA단속,창원시 의창구 신월동 현스시,4,35.2308899,128.6895256
PDA단속,창원시 의창구 신월동 황가네손순대,1,35.2286806,128.6917039
PDA단속,창원시 의창구 신월동 황실액자,1,35.2264821,128.6882535
PDA단속,창원시 의창구 신월동 황실유럽자수,1,35.2452922,128.6495086
PDA단속,창원시 의창구 용동 공영주차장,1,35.2287636,128.6768997
PDA단속,창원시 의창구 용동 길상사,123,35.2432624,128.7036468
PDA단속,창원시 의창구 용동 뜨락,1,35.2409027,128.7036378
PDA단속,창원시 의창구 용동 창원중앙역,2178,35.242675,128.70159
PDA단속,창원시 의창구 용동 하우텍건설,1,35.2538433,128.6402609
PDA단속,창원시 의창구 용지동 중앙역,2,35.2276806,128.6924541
PDA단속,창원시 의창구 용호동 127-1번지,1,35.2362826,128.686752
PDA단속,창원시 의창구 용호동 365할인마트,1,35.2362351,128.6848154
PDA단속,창원시 의창구 용호동 CU용호점,3,35.2354733,128.6862731
PDA단속,창원시 의창구 용호동 가람부동산,1,35.2577761,128.6374086
PDA단속,창원시 의창구 용호동 가로수길,223,35.236502,128.6844521
PDA단속,창원시 의창구 용호동 개성집,7,35.2354378,128.6862977
PDA단속,창원시 의창구 용호동 경남개발공사,1,35.2351966,128.6871944
PDA단속,창원시 의창구 용호동 경남도민의집,25,35.2368007,128.6817294
PDA단속,창원시 의창구 용호동 경남무역회관,89,35.2353742,128.6889539
PDA단속,창원시 의창구 용호동 경남발전연구소,4,35.2355057,128.687375
PDA단속,창원시 의창구 용호동 경남보훈회관,46,35.2361994,128.6895002
PDA단속,창원시 의창구 용호동 경남빌딩,517,35.2294858,128.6816214
PDA단속,창원시 의창구 용호동 경남슈퍼,1,35.2287081,128.6805105
PDA단속,창원시 의창구 용호동 경남은행,1,35.233819,128.686038
PDA단속,창원시 의창구 용호동 경남자유회관,7,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 경상남도교육청,48,35.2348545,128.6882363
PDA단속,창원시 의창구 용호동 경상남도선거관리위원회,1,35.2366688,128.6887472
PDA단속,창원시 의창구 용호동 경상남도행정동우회관,5,35.2332837,128.6870519
PDA단속,창원시 의창구 용호동 고용노동부,12,35.235152,128.6888151
PDA단속,창원시 의창구 용호동 고운메디컬빌딩,21,35.2279568,128.6802751
PDA단속,창원시 의창구 용호동 고운치과,1,35.2279568,128.6802751
PDA단속,창원시 의창구 용호동 교총회관,1,35.2341768,128.6863654
PDA단속,창원시 의창구 용호동 국민의료기,1,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 귀염둥이ㆍ어린이집,1,35.2386682,128.684433
PDA단속,창원시 의창구 용호동 그린안경,17,35.2286009,128.6808341
PDA단속,창원시 의창구 용호동 그린오토피아,1,35.2375956,128.683467
PDA단속,창원시 의창구 용호동 금강산,1,35.2367073,128.6877318
PDA단속,창원시 의창구 용호동 기장대게도매,1,35.230208,128.6802882
PDA단속,창원시 의창구 용호동 남강빌딩,17,35.2283748,128.6806771
PDA단속,창원시 의창구 용호동 남산교회,178,35.2392216,128.6791638
PDA단속,창원시 의창구 용호동 남산중학교,2,35.2044058,128.6993149
PDA단속,창원시 의창구 용호동 농산물품질관리원,1,35.2357908,128.6877318
PDA단속,창원시 의창구 용호동 농협,6,35.2352558,128.6871126
PDA단속,창원시 의창구 용호동 대가문,2,35.2299263,128.681255
PDA단속,창원시 의창구 용호동 대구은행,62,35.2290692,128.6812604
PDA단속,창원시 의창구 용호동 대영독서실,2,35.2358165,128.6791003
PDA단속,창원시 의창구 용호동 대영에폭스,7,35.2399649,128.6805193
PDA단속,창원시 의창구 용호동 대웅,1,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 대웅빌딩,11,35.2300765,128.6803598
PDA단속,창원시 의창구 용호동 덕산빌딩,98,35.2289483,128.6810853
PDA단속,창원시 의창구 용호동 경상남도교육청,1,35.2348545,128.6882363
PDA단속,창원시 의창구 용호동 도민의집,68,35.2368007,128.6817294
PDA단속,창원시 의창구 용호동 도배장판리모델링,4,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 도지관사,5,35.2306342,128.680716
PDA단속,창원시 의창구 용호동 도지사관사길,14,35.2306342,128.680716
PDA단속,창원시 의창구 용호동 경상남도청,7,35.2382905,128.692398
PDA단속,창원시 의창구 용호동 도토리친구,3,35.2373624,128.6832585
PDA단속,창원시 의창구 용호동 동경기획,1,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 동남정비공업사,5,35.2377942,128.6837346
PDA단속,창원시 의창구 용호동 동산오피스,57,35.2348545,128.6882363
PDA단속,창원시 의창구 용호동 동양빌딩,123,35.2290988,128.6807691
PDA단속,창원시 의창구 용호동 동원빌딩,214,35.2291803,128.6804827
PDA단속,창원시 의창구 용호동 두배로마트,7,35.2385531,128.6837574
PDA단속,창원시 의창구 용호동 디자인클럽간판,1,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 레이크펄스빌딩,256,35.2307079,128.6806493
PDA단속,창원시 의창구 용호동 롯데아파트,2696,35.234247,128.685763
PDA단속,창원시 의창구 용호동 롯데종합상가,43,35.2340965,128.6854265
PDA단속,창원시 의창구 용호동 명동종합상가,89,35.2288969,128.679169
PDA단속,창원시 의창구 용호동 명진전기,18,35.238927,128.6840968
PDA단속,창원시 의창구 용호동 명품수산,1,35.2366609,128.6876034
PDA단속,창원시 의창구 용호동 몽마르뜨과자점,25,35.2286449,128.687461
PDA단속,창원시 의창구 용호동 무역회관,38,35.2353742,128.6889539
PDA단속,창원시 의창구 용호동 무용의집,13,35.2393736,128.684982
PDA단속,창원시 의창구 용호동 무학상가,35,35.2357906,128.6771217
PDA단속,창원시 의창구 용호동 무학아파트,43,35.2352666,128.6771965
PDA단속,창원시 의창구 용호동 문화의거리,1110,35.2300136,128.6836768
PDA단속,창원시 의창구 용호동 미정원,1,35.2375309,128.6829622
PDA단속,창원시 의창구 용호동 반도빌딩,108,35.2292081,128.6799272
PDA단속,창원시 의창구 용호동 반림중학교,21,35.238357,128.6780645
PDA단속,창원시 의창구 용호동 백제삼계탕,22,35.2303746,128.6804826
PDA단속,창원시 의창구 용호동 버거킹,33,35.2273437,128.6795672
PDA단속,창원시 의창구 용호동 보훈회관,119,35.2361994,128.6895002
PDA단속,창원시 의창구 용호동 봉림상가,3,35.2284304,128.6794272
PDA단속,창원시 의창구 용호동 비엔카체인사업부,6,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 삼우장빌딩,2,35.22933,128.68118
PDA단속,창원시 의창구 용호동 삼일세공,1,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 상남꽃도매,46,35.240831,128.6813439
PDA단속,창원시 의창구 용호동 새마을금고,4,35.2294025,128.6802327
PDA단속,창원시 의창구 용호동 서울깍두기,4,35.2179314,128.6684563
PDA단속,창원시 의창구 용호동 석산빌딩,31,35.2296643,128.6810309
PDA단속,창원시 의창구 용호동 선거관리위원회,15,35.2366518,128.6887317
PDA단속,창원시 의창구 용호동 선비집,2,35.2387377,128.6858542
PDA단속,창원시 의창구 용호동 선우드부엌가구,63,35.2398497,128.6804754
PDA단속,창원시 의창구 용호동 성산아트홀,305,35.2300136,128.6836768
PDA단속,창원시 의창구 용호동 성암빌딩,48,35.2289527,128.6801395
PDA단속,창원시 의창구 용호동 성창합판목재,36,35.241355,128.681772
PDA단속,창원시 의창구 용호동 세계로부동산,2,35.2298727,128.6800406
PDA단속,창원시 의창구 용호동 세명빌딩,38,35.229787,128.6811758
PDA단속,창원시 의창구 용호동 세명중전기,31,35.2412067,128.6816767
PDA단속,창원시 의창구 용호동 세븐7,1,35.2303191,128.6813159
PDA단속,창원시 의창구 용호동 세원상가,6,35.2284304,128.6794272
PDA단속,창원시 의창구 용호동 세종커뮤니케이션즈,1,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 소리어린이집,4,35.2386682,128.684433
PDA단속,창원시 의창구 용호동 스타벅스,61,35.2298372,128.6818774
PDA단속,창원시 의창구 용호동 시청,286,35.2279868,128.6818143
PDA단속,창원시 의창구 용호동 시청어린이집,36,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 신포우리만두,3,35.2287081,128.6799827
PDA단속,창원시 의창구 용호동 씨유마트,3,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 아름다운자동차,5,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 아리따움,1,35.2292463,128.6805066
PDA단속,창원시 의창구 용호동 아이파크,21,35.2301147,128.6782841
PDA단속,창원시 의창구 용호동 아트홀,5,35.2300136,128.6836768
PDA단속,창원시 의창구 용호동 안국상가,4,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 안전보건공단,22,35.2355892,128.6893247
PDA단속,창원시 의창구 용호동 알파,5,35.2304347,128.6809395
PDA단속,창원시 의창구 용호동 애터미,11,35.2649445,128.6280194
PDA단속,창원시 의창구 용호동 어바웃제이,1,35.2363351,128.6848445
PDA단속,창원시 의창구 용호동 어울림동산,15,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 엑스플러스빌딩,1,35.2280971,128.679955
PDA단속,창원시 의창구 용호동 엔제리너스커피,3,35.2365875,128.6842956
PDA단속,창원시 의창구 용호동 여성능력개발센터,12,35.2348235,128.6871826
PDA단속,창원시 의창구 용호동 영진전기,2,35.2291611,128.6390907
PDA단속,창원시 의창구 용호동 영화빌딩,2,35.2289303,128.6800938
PDA단속,창원시 의창구 용호동 오리대감,4,35.235421,128.686677
PDA단속,창원시 의창구 용호동 오피스프라자,557,35.2359574,128.6893428
PDA단속,창원시 의창구 용호동 옥돌손칼국수,24,35.2287643,128.679994
PDA단속,창원시 의창구 용호동 외동반림로254,4,35.2387238,128.6815845
PDA단속,창원시 의창구 용호동 외동반림로256,1,35.239646,128.6803122
PDA단속,창원시 의창구 용호동 외동반림로268,3,35.2405152,128.6810864
PDA단속,창원시 의창구 용호동 외동반림로276,2,35.2409698,128.6815088
PDA단속,창원시 의창구 용호동 용남초등학교,81,35.2357073,128.6801492
PDA단속,창원시 의창구 용호동 용수호수,3,35.230736,128.680705
PDA단속,창원시 의창구 용호동 용지공원,5,35.231024,128.684556
PDA단속,창원시 의창구 용호동 용지동주민센터,105,35.2360978,128.6832446
PDA단속,창원시 의창구 용호동 용지사우나,1,35.2240975,128.6780941
PDA단속,창원시 의창구 용호동 용지상가,53,35.2292602,128.6794829
PDA단속,창원시 의창구 용호동 용지아파트,17,35.2301147,128.6782841
PDA단속,창원시 의창구 용호동 용지어울림동산,4,35.231024,128.684556
PDA단속,창원시 의창구 용호동 용지호수,29,35.231024,128.684556
PDA단속,창원시 의창구 용호동 용호고등학교,13,35.2331473,128.6767028
PDA단속,창원시 의창구 용호동 용호로 129,1,35.2392419,128.6843697
PDA단속,창원시 의창구 용호동 용호로105,1,35.2375309,128.6829622
PDA단속,창원시 의창구 용호동 용호로117,1,35.2382471,128.6835054
PDA단속,창원시 의창구 용호동 용호로119,3,35.2384443,128.6837027
PDA단속,창원시 의창구 용호동 용호로123,3,35.2388158,128.6840002
PDA단속,창원시 의창구 용호동 용호로124,1,35.2386269,128.6842568
PDA단속,창원시 의창구 용호동 용호로126,2,35.2388049,128.6844946
PDA단속,창원시 의창구 용호동 용호로127,8,35.2390266,128.6841866
PDA단속,창원시 의창구 용호동 용호로127-1,4,35.2391361,128.6842743
PDA단속,창원시 의창구 용호동 용호로128,7,35.2388818,128.6846117
PDA단속,창원시 의창구 용호동 용호로129,3,35.2392419,128.6843697
PDA단속,창원시 의창구 용호동 용호로131,4,35.2393772,128.6845082
PDA단속,창원시 의창구 용호동 용호마트,6,35.239646,128.6803122
PDA단속,창원시 의창구 용호동 용호볼링장,12,35.2300413,128.680566
PDA단속,창원시 의창구 용호동 용호부동산,3,35.2359111,128.6773421
PDA단속,창원시 의창구 용호동 용호빌딩,228,35.2296802,128.6808715
PDA단속,창원시 의창구 용호동 용호유치원,2,35.2336797,128.6756497
PDA단속,창원시 의창구 용호동 용호주유소,1,35.2356519,128.6867597
PDA단속,창원시 의창구 용호동 용호지구대,1,35.2298747,128.6802604
PDA단속,창원시 의창구 용호동 용호초등학교,43,35.2336797,128.6756497
PDA단속,창원시 의창구 용호동 용호파출소,1,35.2298747,128.6802604
PDA단속,창원시 의창구 용호동 우리상재,47,35.2405152,128.6810864
PDA단속,창원시 의창구 용호동 운동화빨래방,2,35.2412484,128.6816617
PDA단속,창원시 의창구 용호동 웅남초등학교,1,35.218313,128.6882329
PDA단속,창원시 의창구 용호동 원마트,1,35.2304347,128.6809395
PDA단속,창원시 의창구 용호동 의창도서관,18,35.2334575,128.679066
PDA단속,창원시 의창구 용호동 이건창호,1,35.2347374,128.6644064
PDA단속,창원시 의창구 용호동 이건헤어,1,35.2379366,128.6832633
PDA단속,창원시 의창구 용호동 일동아파트,199,35.236898,128.677721
PDA단속,창원시 의창구 용호동 일루이,4,35.2350149,128.6890298
PDA단속,창원시 의창구 용호동 자연보호학습장,1,35.2360419,128.6845362
PDA단속,창원시 의창구 용호동 장복정식,1,35.2285222,128.6803929
PDA단속,창원시 의창구 용호동 정동진,4,35.2352725,128.6865271
PDA단속,창원시 의창구 용호동 정우상가,223,35.2284304,128.6794272
PDA단속,창원시 의창구 용호동 정인정비공업사,3,35.238249,128.6841218
PDA단속,창원시 의창구 용호동 조리사횟집,8,35.2359574,128.6870374
PDA단속,창원시 의창구 용호동 조박사냉면,1,35.2295969,128.6806771
PDA단속,창원시 의창구 용호동 주민센터,69,35.2360978,128.6832446
PDA단속,창원시 의창구 용호동 중앙고등학교,31,35.2314855,128.6779273
PDA단속,창원시 의창구 용호동 중앙사,1,35.2289026,128.6810382
PDA단속,창원시 의창구 용호동 지우헤어,1,35.2299886,128.6817125
PDA단속,창원시 의창구 용호동 진보빌딩,2,35.2405395,128.6478743
PDA단속,창원시 의창구 용호동 진불선원,20,35.2376752,128.6835765
PDA단속,창원시 의창구 용호동 진성상가,157,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 창원고용노동지청,8,35.235152,128.6888151
PDA단속,창원시 의창구 용호동 창원문화원,93,35.2355728,128.6836929
PDA단속,창원시 의창구 용호동 창원세무서,12,35.2330133,128.6855376
PDA단속,창원시 의창구 용호동 창원시민교회,1,35.2305635,128.676403
PDA단속,창원시 의창구 용호동 창원시의회,1,35.2284026,128.6817326
PDA단속,창원시 의창구 용호동 창원시청,22,35.2279868,128.6818143
PDA단속,창원시 의창구 용호동 창원중앙역,2,35.242675,128.70159
PDA단속,창원시 의창구 용호동 창이대로440,1,35.24011,128.6824542
PDA단속,창원시 의창구 용호동 청담한의원,2,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 청마빌딩,1,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 청정한의원,24,35.235957,128.685315
PDA단속,창원시 의창구 용호동 퀼트세상,2,35.2366394,128.6838047
PDA단속,창원시 의창구 용호동 탑마트,16,35.2775357,128.6832589
PDA단속,창원시 의창구 용호동 탑애드,16,35.2394895,128.6801055
PDA단속,창원시 의창구 용호동 태화빌딩,12,35.2290988,128.6807691
PDA단속,창원시 의창구 용호동 토마토공인중개사,1,35.2359111,128.6773421
PDA단속,창원시 의창구 용호동 토마토도시락,4,35.2288969,128.679169
PDA단속,창원시 의창구 용호동 토지공사,1,35.2325034,128.6865682
PDA단속,창원시 의창구 용호동 파리바게뜨,1,35.2302913,128.6813437
PDA단속,창원시 의창구 용호동 평안꽃집,1,35.2286009,128.6808341
PDA단속,창원시 의창구 용호동 푸주옥,3,35.2363889,128.6875
PDA단속,창원시 의창구 용호동 한국농어촌공사,9,35.2362272,128.6881613
PDA단속,창원시 의창구 용호동 한국무역협회,1,35.2354117,128.6889958
PDA단속,창원시 의창구 용호동 한국자유총연맹,1,35.2307097,128.6823513
PDA단속,창원시 의창구 용호동 한마음프라자,242,35.2293747,128.6802327
PDA단속,창원시 의창구 용호동 한성빌딩,76,35.2303063,128.6813263
PDA단속,창원시 의창구 용호동 한솔대흥기획,17,35.240325,128.683636
PDA단속,창원시 의창구 용호동 한솔부동산,1,35.2605589,128.636871
PDA단속,창원시 의창구 용호동 한화상사,1,35.2376974,128.6823659
PDA단속,창원시 의창구 용호동 현대상가,1,35.2284304,128.6794272
PDA단속,창원시 의창구 용호동 현대아파트,18,35.2352666,128.6771965
PDA단속,창원시 의창구 용호동 현수막광고,3,35.3048654,128.7309398
PDA단속,창원시 의창구 용호동 호수빌딩,1,35.2418734,128.6884538
PDA단속,창원시 의창구 용호동 홍포토,2,35.229105,128.6793553
PDA단속,창원시 의창구 용호동 화덕피자의집,1,35.2286873,128.6797253
PDA단속,창원시 의창구 중동 365농협,9,35.2653909,128.6209932
PDA단속,창원시 의창구 중동 A빌딩,1,35.2609534,128.631903
PDA단속,창원시 의창구 중동 CU편의점,4,35.2445668,128.6500962
PDA단속,창원시 의창구 중동 GS25,4,35.2648695,128.6267645
PDA단속,창원시 의창구 중동 가고파교회,2,35.2648417,128.6225982
PDA단속,창원시 의창구 중동 가온빌라,19,35.2550279,128.6273054
PDA단속,창원시 의창구 중동 건강한교회,132,35.2636754,128.6255774
PDA단속,창원시 의창구 중동 경남방송,3,35.252912,128.6257755
PDA단속,창원시 의창구 중동 경성부동산,2,35.2247671,128.6798958
PDA단속,창원시 의창구 중동 고집불통,5,35.2566386,128.6216989
PDA단속,창원시 의창구 중동 과학고등학교,358,35.2566884,128.6199796
PDA단속,창원시 의창구 중동 굿뉴스부동산,9,35.252912,128.6257755
PDA단속,창원시 의창구 중동 그린썸플라워,2,35.2593966,128.6305746
PDA단속,창원시 의창구 중동 금 은빌,1,35.252912,128.6257755
PDA단속,창원시 의창구 중동 금돼지공인중개사,4,35.2257895,128.6859221
PDA단속,창원시 의창구 중동 금은빌,38,35.2538433,128.6402609
PDA단속,창원시 의창구 중동 기아모터스,21,35.2601603,128.6259925
PDA단속,창원시 의창구 중동 꽃마름,3,35.2589403,128.630948
PDA단속,창원시 의창구 중동 나치과,2,35.259792,128.6257696
PDA단속,창원시 의창구 중동 남산로91,3,35.2590473,128.6128522
PDA단속,창원시 의창구 중동 남산로97,1,35.2590473,128.6128522
PDA단속,창원시 의창구 중동 농협 유니시티점,41,35.2550279,128.6273054
PDA단속,창원시 의창구 중동 다숲대동아파트,43,35.2608699,128.6193764
PDA단속,창원시 의창구 중동 다숲아파트,77,35.2608699,128.6193764
PDA단속,창원시 의창구 중동 다숲어린이집,2,35.2612995,128.6202381
PDA단속,창원시 의창구 중동 대명공인중개사,2,35.2599949,128.6318365
PDA단속,창원시 의창구 중동 대명부동산,18,35.2550279,128.6273054
PDA단속,창원시 의창구 중동 대정빌딩,1,35.252912,128.6257755
PDA단속,창원시 의창구 중동 대한주방그릇백화점,15,35.2542794,128.6288272
PDA단속,창원시 의창구 중동 더조은부동산,6,35.2550279,128.6273054
PDA단속,창원시 의창구 중동 동남돼지국밥,3,35.2542167,128.6202552
PDA단속,창원시 의창구 중동 동진빌,9,35.2538433,128.6402609
PDA단속,창원시 의창구 중동 동해숯불장어구이,3,35.2434825,128.6836669
PDA단속,창원시 의창구 중동 라온빌,67,35.252912,128.6257755
PDA단속,창원시 의창구 중동 로뎀빌,18,35.252912,128.6257755
PDA단속,창원시 의창구 중동 루마썬팅,1,35.2452339,128.6746494
PDA단속,창원시 의창구 중동 메트로병원,672,35.2608903,128.6258664
PDA단속,창원시 의창구 중동 메트로빌,1,35.2550279,128.6273054
PDA단속,창원시 의창구 중동 박가찜,1,35.2593256,128.6315631
PDA단속,창원시 의창구 중동 박영수손짜장,14,35.2593966,128.6305746
PDA단속,창원시 의창구 중동 박재간치과,1,35.2599274,128.6318019
PDA단속,창원시 의창구 중동 백두산돼지마을,2,35.2372936,128.6408004
PDA단속,창원시 의창구 중동 벽산아파트,3,35.2608699,128.6193764
PDA단속,창원시 의창구 중동 봉곡동식당,2,35.263092,128.620932
PDA단속,창원시 의창구 중동 뷰테헤어,2,35.2648405,128.6265129
PDA단속,창원시 의창구 중동 뷰티라인,2,35.2599973,128.6170462
PDA단속,창원시 의창구 중동 산호빌,7,35.252912,128.6257755
PDA단속,창원시 의창구 중동 상아부동산,1,35.2550279,128.6273054
