"","parking_ID","parking_name","parking_adr","parking_lat","parking_lng","parking_pay","parking_time","C","D","floating_people","parking_area","remain","rpa","newdata.dansok_s","newdata.zone_s","newdata.pay_s","newdata.time_s","newdata.cctv_s","newdata.pop_s","score","ppg","ppr"
"1","417-1-000001","마산역공영주차장","경상남도 창원시 마산회원구 석전동 267",35.234583,128.579395,"기본 30분 500원 / 추가 10분당 200원","8시~24시",10,4743,5686.650238,147,6,0.0408163265306122,-1.30376822566354,-1.26864656605451,-2.28327466967904,-1.17416175528883,-8.59834985022385,-1.14767550946837,2.24123423621859,"F",5
"2","417-1-000002","산호천공영주차장","경상남도 창원시 마산회원구 산호천서길 234 일원",35.222183,128.589301,"기본 30분 500원 / 추가 10분당 200원","8시~24시",0,851,6009.41095228571,123,13,0.105691056910569,0.215679389868541,-0.923480711263374,-2.28327466967904,-1.17416175528883,0.326837859803831,-1.25204957003204,109.095505434091,"D",4
"3","415-1-000032","반월로 노상주차장","경상남도 창원시 성산구 신촌동 190",35.210728,128.62964,"무료","24시간",0,0,1360.04595214286,32,0,0,0.547912154724091,0.385273154819684,0.436733745542635,0.84927233756328,0.326837859803831,0.251457773423539,187.974870258771,"B",2
"4","415-1-000003","외동반림동 74번길 노상주차장","경상남도 창원시 성산구 외동반림로74번길",35.226406,128.673552,"무료","24시간",0,371,357.324761871429,86,3,0.0348837209302326,0.403072723747112,-0.391350018460372,0.436733745542635,0.84927233756328,0.326837859803831,0.575716822339958,182.002834705364,"B",2
"5","415-1-000016","가양로 노상주차장","경상남도 창원시 성산구 가음동 502-3",35.208822,128.699654,"무료","24시간",0,839,2458.28583342857,81,NA,NA,0.220364223215505,-0.319440465378886,0.436733745542635,0.84927233756328,0.326837859803831,-0.103690021240489,174.100776795059,"B",2
"6","415-1-000015","원이대로 883번길 노상주차장","경상남도 창원시 성산구 원이대로883번길",35.20684,128.69675,"무료","24시간",0,2063,1288.66297642857,30,1,0.0333333333333333,-0.257488778174852,0.414036976052278,0.436733745542635,0.84927233756328,0.326837859803831,0.274541533932951,180.439336747201,"B",2
"7","415-1-000014","가음로 13번길 노상주차장","경상남도 창원시 성산구 남양동 503-1",35.211986,128.699686,"무료","24시간",0,961,1899.64964271429,178,0,0,0.172735084188035,-1.71448579515973,0.436733745542635,0.84927233756328,0.326837859803831,0.0769612322173861,161.480544641554,"B",2
"8","415-1-000013","가양로(개나리 4차아파트 옆) 노상주차장","경상남도 창원시 성산구 남양동 504",35.208744,128.703626,"무료","24시간",0,3178,1770.55738071429,104,4,0.0384615384615385,-0.692787876663617,-0.650224409553725,0.436733745542635,0.84927233756328,0.326837859803831,0.118706968225277,163.885386249177,"B",2
"9","415-1-000012","비음로 노상주차장","경상남도 창원시 성산구 대방동 263",35.216667,128.710714,"무료","24시간",0,17,31.8452380942857,36,NA,NA,0.541275307482559,0.327745512354494,0.436733745542635,0.84927233756328,0.326837859803831,0.680970088996442,191.628348517432,"B",2
"10","415-1-000011","가양로 136번길 노상주차장","경상남도 창원시 성산구 가양로136번길",35.208375,128.708254,"무료","24시간",7,3983,4652.33154771429,34,0,0,-1.00706211368914,0.356509333587089,0.436733745542635,0.84927233756328,-5.92079353721555,-0.813198490290447,99.0146127549787,"D",4
"11","415-1-000010","토월로 노상주차장","경상남도 창원시 성산구 상남동 98-4",35.2175,128.682602,"무료","24시간",3,10526,780.482500014286,24,0,0,-3.56146749612141,0.500328439750062,0.436733745542635,0.84927233756328,-2.35071845320447,0.438876465276513,123.130250388066,"D",4
"12","415-1-000009","외동반림로 노상주차장","경상남도 창원시 성산구 중앙동 507-7",35.223887,128.67632,"무료","24시간",3,7777,1657.88071428571,10,0,0,-2.48825025688768,0.701675188378225,0.436733745542635,0.84927233756328,-2.35071845320447,0.155144244155699,133.038568055477,"C",3
"13","415-1-000008","남면로 노상주차장","경상남도 창원시 성산구 가음정동 390",35.205552,128.680357,"무료","24시간",0,19,266.869761928571,330,NA,NA,0.540494501924731,-3.90053620883692,0.436733745542635,0.84927233756328,0.326837859803831,0.604968076363289,148.577703123608,"C",3
"14","415-1-000007","성산패총로(성산패총입구) 노상주차장","경상남도 창원시 성산구 외동 854",35.208117,128.675991,"무료","24시간",0,1,954.047023571429,86,37,0.430232558139535,0.547521751945178,-0.391350018460372,0.436733745542635,0.84927233756328,0.326837859803831,0.382749330555209,181.517650069498,"B",2
"15","415-1-000006","삼동로 128번길(월드메르디앙 옆) 노상주차장","경상남도 창원시 성산구 삼동로128번길",35.224637,128.656821,"무료","24시간",0,21,5237.36571414286,67,16,0.238805970149254,0.539713696366904,-0.118093716750723,0.436733745542635,0.84927233756328,0.326837859803831,-1.00238629666201,170.320776258639,"B",2
"16","415-1-000005","삼동로 128번길(효성사원아파트 옆) 노상주차장","경상남도 창원시 성산구 삼동로128번길",35.221075,128.663065,"무료","24시간",0,103,1333.25702371429,67,43,0.641791044776119,0.507700668495981,-0.118093716750723,0.436733745542635,0.84927233756328,0.326837859803831,0.260120752263537,182.625716469185,"B",2
"17","415-1-000004","연덕로 184번길 노상주차장","경상남도 창원시 성산구 연덕로184번길",35.218317,128.667591,"무료","24시간",0,430,3265.564405,32,NA,NA,0.380038959791204,0.385273154819684,0.436733745542635,0.84927233756328,0.326837859803831,-0.364747017310852,180.134090402098,"B",2
"18","415-1-000017","가음정로 노상주차장","경상남도 창원시 성산구 가음동 511",35.202556,128.700443,"무료","24시간",0,611,1168.01214262857,79,10,0.126582278481013,0.309376056807826,-0.290676644146291,0.436733745542635,0.84927233756328,0.326837859803831,0.313557488715328,179.451008442866,"B",2
"19","415-1-000031","반월로 67번길 노상주차장","경상남도 창원시 성산구 반월로67번길",35.20718,128.638797,"무료","24시간",0,0,542.938452414286,135,NA,NA,0.547912154724091,-1.09606363865894,0.436733745542635,0.84927233756328,0.326837859803831,0.515693239169246,175.803856981441,"B",2
"20","415-1-000030","월림로 노상주차장","경상남도 창원시 성산구 신촌동 190",35.210728,128.62964,"무료","24시간",0,0,1360.04595214286,131,NA,NA,0.547912154724091,-1.03853599619375,0.436733745542635,0.84927233756328,0.326837859803831,0.251457773423539,173.736778748636,"B",2
"21","415-1-000029","월림로 67번길 노상주차장","경상남도 창원시 성산구 월림로67번길",35.207558,128.640177,"무료","24시간",0,0,1234.48999977143,58,NA,NA,0.547912154724091,0.011343478795953,0.436733745542635,0.84927233756328,0.326837859803831,0.292059940902152,184.641595173319,"B",2
"22","415-1-000028","월림로 65번길 노상주차장","경상남도 창원시 성산구 월림로65번길",35.211132,128.64207,"무료","24시간",0,0,156.210476191429,213,NA,NA,0.547912154724091,-2.21785266673013,0.436733745542635,0.84927233756328,0.326837859803831,0.640752973595972,165.836564044997,"B",2
"23","415-1-000027","공단로 166번길 노상주차장","경상남도 창원시 성산구 공단로166번길",35.211735,128.644228,"무료","24시간",0,0,377.132142842857,69,NA,NA,0.547912154724091,-0.146857537983318,0.436733745542635,0.84927233756328,0.326837859803831,0.569311529844263,185.832100894948,"B",2
"24","415-1-000026","공단로 271번길 노상주차장","경상남도 창원시 성산구 공단로271번길",35.215415,128.654738,"무료","24시간",0,27,58.4428571405714,145,NA,NA,0.537371279693422,-1.23988274482192,0.436733745542635,0.84927233756328,0.326837859803831,0.672368975607132,175.827014533884,"B",2
"25","415-1-000025","연덕로 15번길 노상주차장","경상남도 창원시 성산구 연덕로15번길",35.207709,128.653722,"무료","24시간",0,24,1609.03726191429,154,NA,NA,0.538542488030163,-1.36931994036859,0.436733745542635,0.84927233756328,0.326837859803831,0.170939194502231,169.530056850735,"B",2
"26","415-1-000024","연덕로(강림중공업 옆) 노상주차장","경상남도 창원시 성산구 웅남동 69",35.209829,128.658232,"무료","24시간",0,337,474.0358333,106,NA,NA,0.416346418230178,-0.678988230786319,0.436733745542635,0.84927233756328,0.326837859803831,0.537974904260816,178.881770346144,"B",2
"27","415-1-000023","완암로(테크노파크 옆) 노상주차장","경상남도 창원시 성산구 웅남동 514",35.204153,128.660401,"무료","24시간",0,105,103.512976165714,95,NA,NA,0.506919862938154,-0.520787214007049,0.436733745542635,0.84927233756328,0.326837859803831,0.657794242299972,182.567708341408,"B",2
"28","415-1-000022","완암로(윤성정밀 옆) 노상주차장","경상남도 창원시 성산구 웅남동 69",35.209829,128.658232,"무료","24시간",0,337,474.0358333,82,NA,NA,0.416346418230178,-0.333822375995183,0.436733745542635,0.84927233756328,0.326837859803831,0.537974904260816,182.333428894056,"B",2
"29","415-1-000001","창원천로 노상주차장","경상남도 창원시 성산구 반지동 512-4",35.245075,128.671016,"무료","24시간",0,1542,4918.81023785714,76,NA,NA,-0.0540889303608193,-0.247530912297399,0.436733745542635,0.84927233756328,0.326837859803831,-0.899372122064226,164.118519781873,"B",2
"30","415-1-000021","공단로 474번길 노상주차장","경상남도 창원시 성산구 공단로474번길",35.200634,128.674117,"무료","24시간",0,119,1422.76583342857,53,NA,NA,0.501454224033362,0.0832530318774397,0.436733745542635,0.84927233756328,0.326837859803831,0.231175476359137,184.287266751797,"B",2
"31","415-1-000020","공단로 473번길 노상주차장","경상남도 창원시 성산구 공단로473번길",35.200634,128.674117,"무료","24시간",0,119,1422.76583342857,187,NA,NA,0.501454224033362,-1.8439229907064,0.436733745542635,0.84927233756328,0.326837859803831,0.231175476359137,165.015506525958,"B",2
"32","415-1-000019","성산패총로(한화테크 옆) 노상주차장","경상남도 창원시 성산구 성산동 518",35.200634,128.674117,"무료","24시간",0,119,1422.76583342857,106,NA,NA,0.501454224033362,-0.678988230786319,0.436733745542635,0.84927233756328,0.326837859803831,0.231175476359137,176.664854125159,"B",2
"33","415-1-000018","성주동 519-1 노상주차장","경상남도 창원시 성산구 성주동 519-1",35.193016,128.683001,"무료","24시간",0,0,104.7411905,80,NA,NA,0.547912154724091,-0.305058554762588,0.436733745542635,0.84927233756328,0.326837859803831,0.657397063487193,185.130946063584,"B",2
"34","415-1-000002","까치아파트옆 노상주차장","경상남도 창원시 성산구 반지동 512-7",35.244862,128.667064,"무료","24시간",0,101,2264.64761871429,78,NA,NA,0.508481474053809,-0.276294733529994,0.436733745542635,0.84927233756328,0.326837859803831,-0.0410714748825216,178.03959208551,"B",2
"35","415-1-000037","충혼로 72번길 노상주차장","경상남도 창원시 성산구 충혼로72번길",35.223887,128.67632,"무료","24시간",3,7777,1657.88071428571,160,NA,NA,-2.48825025688768,-1.45561140406638,0.436733745542635,0.84927233756328,-2.35071845320447,0.155144244155699,111.465702131031,"D",4
"36","415-1-000036","가음로 15번길 노상주차장","경상남도 창원시 성산구 가음로15번길",35.211943,128.70193,"무료","24시간",0,1792,2334.898095,34,0,0,-0.151689625089242,0.356509333587089,0.436733745542635,0.84927233756328,0.326837859803831,-0.0637890087766296,177.53874642631,"B",2
"37","415-1-000035","공단로 103번길 노상주차장","경상남도 창원시 성산구 공단로103번길",35.215213,128.635255,"무료","24시간",0,0,11.8553571451429,65,47,0.723076923076923,0.547912154724091,-0.0893298955181284,0.436733745542635,0.84927233756328,0.326837859803831,0.687434398165742,187.588606002815,"B",2
"38","415-1-000034","적현로 279번길 노상주차장","경상남도 창원시 성산구 적현로279번길",35.198914,128.606051,"무료","24시간",0,0,35.5519047628571,128,93,0.7265625,0.547912154724091,-0.995390264344861,0.436733745542635,0.84927233756328,0.326837859803831,0.679771430565502,178.451372638545,"B",2
"39","415-1-000033","신촌로 노상주차장","경상남도 창원시 성산구 신촌동 42",35.207501,128.626427,"무료","24시간",3,1354,5398.770595,21,NA,NA,0.0193067920749545,0.543474171598955,0.436733745542635,0.84927233756328,-2.35071845320447,-1.05458125739984,144.434873361755,"C",3
"40","414-1-000106","금강로379번길(소계동746번지 도로부지 일대) 공영주차장","경상남도 창원시 의창구 금강로379번길",35.259142,128.601931,"무료","24시간",0,35,553.798571428571,52,NA,NA,0.534248057462112,0.097634942493737,0.436733745542635,0.84927233756328,0.326837859803831,0.512181303950505,187.569082468161,"B",2
"41","414-1-000105","남산로1번길(임진각식당 인근) 공영주차장","경상남도 창원시 의창구 남산로1번길(임진각식당 인근)",35.261259,128.617877,"무료","24시간",0,646,2411.29833342857,99,NA,NA,0.295711959545847,-0.578314856472238,0.436733745542635,0.84927233756328,0.326837859803831,-0.0884952470512291,172.417457989321,"B",2
"42","414-1-000120","대산북로(대산면 모산리 143-4번지) 공영주차장","경상남도 창원시 의창구 대산북로",35.357511,128.71272,"무료","24시간",0,0,741.191904785714,33,NA,NA,0.547912154724091,0.370891244203386,0.436733745542635,0.84927233756328,0.326837859803831,0.451582221536363,189.832295633736,"B",2
"43","414-1-000094","현대아파트~동양상가 공영주차장","경상남도 창원시 의창구 대원로 93번길(현대아파트~동양상가)",35.235523,128.649553,"무료","24시간",0,200,425.9345238,73,NA,NA,0.469831598941353,-0.204385180448507,0.436733745542635,0.84927233756328,0.326837859803831,0.553529861133606,184.318202225362,"B",2
"44","414-1-000127","도계로163번걸(명서동19-20~19-11) 공영주차장","경상남도 창원시 의창구 도계로163번걸",35.251506,128.640476,"무료","24시간",0,249,3603.51428557143,21,NA,NA,0.450701862774582,0.543474171598955,0.436733745542635,0.84927233756328,0.326837859803831,-0.474032936386568,181.329870408967,"B",2
"45","414-1-000128","도계로163번걸 맞은편(위브공원앞 하천길) 공영주차장","경상남도 창원시 의창구 도계로163번걸 맞은편(위브공원앞 하천길)",35.251506,128.640476,"무료","24시간",0,249,3603.51428557143,21,NA,NA,0.450701862774582,0.543474171598955,0.436733745542635,0.84927233756328,0.326837859803831,-0.474032936386568,181.329870408967,"B",2
"46","414-1-000115","명서로(명서동132-10번지~명서동145-18번지 앞) 공영주차장","경상남도 창원시 의창구 명서로",35.245394,128.645913,"무료","24시간",0,307,784.129047642857,55,NA,NA,0.428058501597588,0.054489210644845,0.436733745542635,0.84927233756328,0.326837859803831,0.437697248084992,185.330889032372,"B",2
"47","414-1-000112","명서로(명서동34-7번지~명서동 151-8번지) 공영주차장","경상남도 창원시 의창구 명서로",35.251287,128.648274,"무료","24시간",0,627,612.0745238,37,NA,NA,0.303129612345207,0.313363601738197,0.436733745542635,0.84927233756328,0.326837859803831,0.493336080498567,187.226732374917,"B",2
"48","414-1-000129","명지로14번길(명서동 18-24~18-13) 공영주차장","경상남도 창원시 의창구 명지로14번길",35.250538,128.641914,"무료","24시간",0,289,874.409404771429,26,NA,NA,0.435085751618035,0.471564618517468,0.436733745542635,0.84927233756328,0.326837859803831,0.40850246989304,189.279967829383,"B",2
"49","414-1-000126","무역로581번길(농산물도매시장 앞) 공영주차장","경상남도 창원시 의창구 무역로581번길(농산물도매시장 앞)",35.229949,128.6382,"무료","24시간",0,816,3144.07797585714,23,NA,NA,0.22934348713052,0.51471035036636,0.436733745542635,0.84927233756328,0.326837859803831,-0.325460848481158,180.314369319255,"B",2
"50","414-1-000096","반계로(동서식품 창원공장)  공영주차장","경상남도 창원시 의창구 반계로(동서식품 창원공장)",35.251879,128.615112,"무료","24시간",1,3870,1953.12857128571,98,NA,NA,-0.962946599671891,-0.563932945855941,0.436733745542635,0.84927233756328,-0.565680911198937,0.0596672658747116,152.531128922539,"C",3
"51","414-1-000119","봉강가술로394번길 공영주차장","경상남도 창원시 의창구 봉강가술로394번길",35.341192,128.694465,"무료","24시간",0,0,181.681904728571,10,NA,NA,0.547912154724091,0.701675188378225,0.436733745542635,0.84927233756328,0.326837859803831,0.632516046649448,194.949473326615,"A",1
"52","414-1-000116","봉곡로23번길(봉곡동70-5번지~봉곡동70-8번지) 공영주차장","경상남도 창원시 의창구 봉곡로23번길",35.247982,128.659437,"무료","24시간",0,144,380.5057143,6,NA,NA,0.49169415456052,0.759202830843415,0.436733745542635,0.84927233756328,0.326837859803831,0.568220587433992,194.319615157477,"A",1
"53","414-1-000121","상남로(창원중앙역진입도로, 창원대~창원중앙역) 공영주차장","경상남도 창원시 의창구 상남로(창원중앙역진입도로, 창원대~창원중앙역)",35.242675,128.70159,"무료","24시간",3,7101,339.373690442857,151,NA,NA,-2.22433797834202,-1.3261742085197,0.436733745542635,0.84927233756328,-2.35071845320447,0.581521823176615,119.662972662163,"D",4
"54","414-1-000141","용지호수앞 공영주차장","경상남도 창원시 의창구 용지로169번길",35.230311,128.680949,"기본 30분 500원 / 추가 10분당 200원","8시~24시",3,3587,6144.08285728571,90,NA,NA,-0.852462613239316,-0.448877660925562,-2.28327466967904,-1.17416175528883,-2.35071845320447,-1.29559964582055,75.9490520184223,"F",5
"55","414-1-000110","우곡로(명서동12-1번지~명서동12-8번지) 공영주차장","경상남도 창원시 의창구 우곡로",35.251113,128.63732,"무료","24시간",0,381,739.999166657143,12,NA,NA,0.399168695957975,0.67291136714563,0.436733745542635,0.84927233756328,0.326837859803831,0.451967928086628,191.368919341,"B",2
"56","414-1-000136","경남은행명곡지점 공영주차장","경상남도 창원시 의창구 원이대로 265",35.2435,128.649313,"기본 30분 500원 / 추가 10분당 200원","8시~24시",0,3140,7703.59071414286,38,NA,NA,-0.677952571064897,0.2989816911219,-2.28327466967904,-1.17416175528883,0.326837859803831,-1.79991185079678,106.905187040962,"D",4
"57","414-1-000123","원이대로114번길(곰두리체육센터 앞) 공영주차장","경상남도 창원시 의창구 원이대로114번길(곰두리체육센터 앞)",35.252804,128.636848,"무료","24시간",0,509,2977.23404728571,25,6,0.24,0.349197140257023,0.485946529133765,0.436733745542635,0.84927233756328,0.326837859803831,-0.271507013535866,181.764805987647,"B",2
"58","414-1-000124","원이대로114번길(서부경찰서 뒤편) 공영주차장","경상남도 창원시 의창구 원이대로114번길(서부경찰서 뒤편)",35.251693,128.636869,"무료","24시간",0,379,906.072023571429,51,11,0.215686274509804,0.399949501515803,0.112016853110034,0.436733745542635,0.84927233756328,0.326837859803831,0.398263441578986,185.230737391146,"B",2
"59","414-1-000130","원이대로215번길(명서동 39-1~82-12) 공영주차장","경상남도 창원시 의창구 원이대로215번길",35.248785,128.642294,"무료","24시간",0,532,9915.05380714286,26,2,0.0769230769230769,0.340217876342008,0.471564618517468,0.436733745542635,0.84927233756328,0.326837859803831,-2.51505273562822,159.09573702141,"C",3
"60","414-1-000131","원이대로219번길(명서동 38-1~132-1) 공영주차장","경상남도 창원시 의창구 원이대로219번길",35.249434,128.643464,"무료","24시간",0,829,2604.03857142857,53,10,0.188679245283019,0.224268251004642,0.0832530318774397,0.436733745542635,0.84927233756328,0.326837859803831,-0.150823406531819,177.6954181926,"B",2
"61","414-1-000113","원이대로220번길(명서동131-12번지 ~ 105-15번지) 공영주차장","경상남도 창원시 의창구 원이대로220번길",35.245089,128.644558,"무료","24시간",0,124,2246.84130942857,47,3,0.0638297872340425,0.499502210138794,0.169544495575224,0.436733745542635,0.84927233756328,0.326837859803831,-0.0353132870934172,182.465773615303,"B",2
"62","414-1-000114","원이대로224번길(명서동181-1번지~명서동191-14번지 앞) 공영주차장","경상남도 창원시 의창구 원이대로224번길",35.244793,128.645291,"무료","24시간",0,161,473.162380985714,62,17,0.274193548387097,0.485057307318987,-0.0461841636692364,0.436733745542635,0.84927233756328,0.326837859803831,0.538257360460457,185.8997444702,"B",2
"63","414-1-000135","용호상가 공영주차장","경상남도 창원시 의창구 원이대로579번길 8",35.229093,128.679322,"기본 30분 500원 / 추가 10분당 200원","8시~24시",3,4654,5433.27988071429,123,29,0.235772357723577,-1.26902237834022,-0.923480711263374,-2.28327466967904,-1.17416175528883,-2.35071845320447,-1.06574083822158,69.3360119400248,"F",5
"64","414-1-000109","원이대로81번길(도계동346-11번지~도계동397-5번지) 공영주차장","경상남도 창원시 의창구 원이대로81번길",35.255745,128.636059,"무료","24시간",0,1692,4577.16297585714,54,7,0.12962962962963,-0.112649347197873,0.0688711212611423,0.436733745542635,0.84927233756328,0.326837859803831,-0.788890547209874,167.801751697631,"B",2
"65","414-1-000108","정렬대로(동정동 산30-8번지, 국도 출구 램프구간) 공영주차장","경상남도 창원시 의창구 정렬대로",35.268887,128.613307,"무료","24시간",0,0,158.453571414286,8,NA,NA,0.547912154724091,0.73043900961082,0.436733745542635,0.84927233756328,0.326837859803831,0.640027603542313,195.31222710787,"A",1
"66","414-1-000104","죽전로(죽전사거리~사화로 접합부) 공영주차장","경상남도 창원시 의창구 죽전로(죽전사거리~사화로 접합부)",35.245538,128.621571,"무료","24시간",0,154,823.213809557143,56,NA,NA,0.487790126771383,0.0401073000285476,0.436733745542635,0.84927233756328,0.326837859803831,0.425058054011493,185.657994237212,"B",2
"67","414-1-000098","죽전로(죽전사거리~죽전로삼거리) 공영주차장","경상남도 창원시 의창구 죽전로(죽전사거리~죽전로삼거리)",35.24401,128.620244,"무료","24시간",0,143,627.947380985714,122,NA,NA,0.492084557339434,-0.909098800647077,0.436733745542635,0.84927233756328,0.326837859803831,0.488203130657114,176.840328302592,"B",2
"68","414-1-000102","죽전로74번길(코리아펀치~㈜마스터) 공영주차장","경상남도 창원시 의창구 죽전로74번길(코리아펀치~㈜마스터)",35.245261,128.626045,"무료","24시간",0,889,1383.55119071429,100,NA,NA,0.200844084269821,-0.592696767088535,0.436733745542635,0.84927233756328,0.326837859803831,0.243856671165331,174.648479312564,"B",2
"69","414-1-000142","중심업무지구 공영주차장","경상남도 창원시 의창구 중앙대로160,186,210번길",35.231581,128.688171,"기본 30분 500원 / 추가 10분당 200원","8시~24시",0,537,3404.23202357143,361,NA,NA,0.33826586244744,-4.34637543794214,-2.28327466967904,-1.17416175528883,0.326837859803831,-0.409589223249777,84.5170263609148,"F",5
"70","414-1-000139","시청뒷길 공영주차장","경상남도 창원시 의창구 중앙대로161번길",35.228771,128.682556,"기본 30분 500원 / 추가 10분당 200원","8시~24시",1,9320,2549.44547628571,65,NA,NA,-3.0906417447515,-0.0893298955181284,-2.28327466967904,-1.17416175528883,-0.565680911198937,-0.133169142036187,86.6374188152737,"F",5
"71","414-1-000117","지귀로73번길(봉곡동10-10번지~봉곡동3-15번지) 공영주차장","경상남도 창원시 의창구 지귀로73번길",35.247581,128.654266,"무료","24시간",0,1476,1231.78940485714,34,NA,NA,-0.0283223469525158,0.356509333587089,0.436733745542635,0.84927233756328,0.326837859803831,0.292933256781891,182.339641863262,"B",2
"72","414-1-000122","지귀로95번길(봉곡동 502-6, 코오롱아파트 앞) 공영주차장","경상남도 창원시 의창구 지귀로95번길(코오롱아파트 앞)",35.24681,128.658306,"무료","24시간",0,326,501.8795238,19,NA,NA,0.420640848798228,0.572237992831549,0.436733745542635,0.84927233756328,0.326837859803831,0.528970837439999,191.346936219795,"B",2
"73","414-1-000095","차룡단지로 177~평산로 접합부 공영주차장","경상남도 창원시 의창구 차룡단지로(차룡단지로 177~평산로 접합부)",35.237758,128.629971,"무료","24시간",0,29,116.296428571429,346,NA,NA,0.536590474135594,-4.13064677869768,0.436733745542635,0.84927233756328,0.326837859803831,0.653660341312178,146.724479796598,"C",3
"74","414-1-000103","차룡로(차룡사거리~사화로 접합부) 공영주차장","경상남도 창원시 의창구 차룡로(차룡사거리~사화로 접합부)",35.242594,128.626793,"무료","24시간",0,64,7122.21654728571,70,NA,NA,0.522926376873615,-0.161239448599615,0.436733745542635,0.84927233756328,0.326837859803831,-1.61190761169355,163.626232594902,"B",2
"75","414-1-000100","차룡로(차룡사거리~차룡삼거리) 공영주차장","경상남도 창원시 의창구 차룡로(차룡사거리~차룡삼거리)",35.242743,128.626358,"무료","24시간",0,70,7500.662857,58,NA,NA,0.520583960200133,0.011343478795953,0.436733745542635,0.84927233756328,0.326837859803831,-1.73428922848242,164.104821534234,"B",2
"76","414-1-000101","차룡로48번길(LPG가스충전소~임시화물터미널) 공영주차장","경상남도 창원시 의창구 차룡로48번길(LPG가스충전소~임시화물터미널)",35.242021,128.632219,"무료","24시간",0,185,789.311190485714,139,NA,NA,0.475687640625059,-1.15359128112413,0.436733745542635,0.84927233756328,0.326837859803831,0.436021451536683,173.709617539474,"B",2
"77","414-1-000133","차상로(팔용동87-1~87-16) 공영주차장","경상남도 창원시 의창구 차상로(팔용동87-1~87-16)",35.253696,128.614122,"무료","24시간",1,513,3346.88416642857,31,NA,NA,0.347635529141368,0.399655065435981,0.436733745542635,0.84927233756328,-0.565680911198937,-0.391044126372445,170.765716401119,"B",2
"78","414-1-000099","창원대로204번길(죽전삼거리~차룡단지로 접합부) 공영주차장","경상남도 창원시 의창구 창원대로204번길(죽전삼거리~차룡단지로 접합부)",35.239803,128.621456,"무료","24시간",0,44,70.5204761914286,62,NA,NA,0.530734432451889,-0.0461841636692364,0.436733745542635,0.84927233756328,0.326837859803831,0.668463326355273,187.658575380477,"B",2
"79","414-1-000140","용원2길 공영주차장","경상남도 창원시 의창구 창원대로397번길",35.235554,128.642753,"기본 30분 500원 / 추가 10분당 200원","8시~24시",0,11201,5253.64428585714,36,NA,NA,-3.82498937188816,0.327745512354494,-2.28327466967904,-1.17416175528883,0.326837859803831,-1.00765044609159,83.6450712921071,"F",5
"80","414-1-000107","천주로(소답동 740번지, 국도 진입부 램프구간) 공영주차장","경상남도 창원시 의창구 천주로",35.270753,128.615072,"무료","24시간",0,0,794.291428557143,70,NA,NA,0.547912154724091,-0.161239448599615,0.436733745542635,0.84927233756328,0.326837859803831,0.434410946766178,184.339275958004,"B",2
"81","414-1-000125","천주로(북창원IC입구) 공영주차장","경상남도 창원시 의창구 천주로(북창원IC입구)",35.286422,128.605599,"무료","24시간",0,518,86.64738095,31,NA,NA,0.3456835152468,0.399655065435981,0.436733745542635,0.84927233756328,0.326837859803831,0.66324822284523,190.214307464378,"B",2
"82","414-1-000111","태복산로(명서동24-1번지~명서동24-14 맞은편) 공영주차장","경상남도 창원시 의창구 태복산로",35.252922,128.64061,"무료","24시간",0,1822,2889.78107157143,5,NA,NA,-0.163401708456653,0.773584741459712,0.436733745542635,0.84927233756328,0.326837859803831,-0.243226551324483,179.798004245883,"B",2
"83","414-1-000132","태복산로13번길(도계동 892 앞) 공영주차장","경상남도 창원시 의창구 태복산로13번길(도계동 892 앞)",35.255123,128.638414,"무료","24시간",0,1050,2673.90619071429,8,NA,NA,0.137989236864716,0.73043900961082,0.436733745542635,0.84927233756328,0.326837859803831,-0.173417132484202,183.078550569011,"B",2
"84","414-1-000097","평산로(평산사거리~차룡단지로 접합부) 공영주차장","경상남도 창원시 의창구 평산로(평산사거리~차룡단지로 접합부)",35.249011,128.616806,"무료","24시간",0,415,3875.28797628572,142,NA,NA,0.38589500147491,-1.19673701297302,0.436733745542635,0.84927233756328,0.326837859803831,-0.561918860536296,162.400830708753,"B",2
"85","417-2-000002","삼계공영주차장","경상남도 창원시 마산회원구 내서읍 삼계6길 26",35.233368,128.503367,"기본 30분 500원 / 추가 10분당 200원","8시~24시",3,11840,9259.43261871429,96,34,0.354166666666667,-4.074456747614,-0.535169124623346,-2.28327466967904,-1.17416175528883,-2.35071845320447,-2.30303856352146,32.7918068606884,"F",5
"86","417-2-000015","신감마을공영주차장","경상남도 창원시 마산회원구 내서읍 신감리 1207-10",35.205255,128.510843,"무료","24시간",0,0,504.153571442857,84,64,0.761904761904762,0.547912154724091,-0.362586197227778,0.436733745542635,0.84927233756328,0.326837859803831,0.528235458021455,183.264053584275,"B",2
"87","417-2-000013","신목마을공영주차장","경상남도 창원시 마산회원구 내서읍 신감리 454",35.191941,128.494233,"무료","24시간",0,0,43.79392857,34,29,0.852941176470588,0.547912154724091,0.356509333587089,0.436733745542635,0.84927233756328,0.326837859803831,0.677106132547688,191.943715637686,"B",2
"88","417-2-000014","안성마을공영주차장","경상남도 창원시 마산회원구 내서읍 안성리 472-4",35.264748,128.550702,"무료","24시간",0,0,197.009404785714,35,26,0.742857142857143,0.547912154724091,0.342127422970792,0.436733745542635,0.84927233756328,0.326837859803831,0.627559453890648,191.304429744953,"B",2
